"run_index","run_name","beta","q10","s","diff"
1224,"hectorSA-1224",0.36,2,2.35059,2.3
1225,"hectorSA-1225",0.36,2,5.35059,2.3
1226,"hectorSA-1226",0.36,2,6.85059,2.3
1227,"hectorSA-1227",0.36,2,3.85059,2.3
1228,"hectorSA-1228",0.36,2,4.60059,2.3
1229,"hectorSA-1229",0.36,2,1.60059,2.3
1230,"hectorSA-1230",0.36,2,3.10059,2.3
1231,"hectorSA-1231",0.36,2,6.10059,2.3
1232,"hectorSA-1232",0.36,2,5.16309,2.3
1233,"hectorSA-1233",0.36,2,2.16309,2.3
1234,"hectorSA-1234",0.36,2,3.66309,2.3
1235,"hectorSA-1235",0.36,2,6.66309,2.3
1236,"hectorSA-1236",0.36,2,1.41309,2.3
1237,"hectorSA-1237",0.36,2,4.41309,2.3
1238,"hectorSA-1238",0.36,2,5.91309,2.3
1239,"hectorSA-1239",0.36,2,2.91309,2.3
1240,"hectorSA-1240",0.36,2,6.28809,2.3
1241,"hectorSA-1241",0.36,2,3.28809,2.3
1242,"hectorSA-1242",0.36,2,1.78809,2.3
1243,"hectorSA-1243",0.36,2,4.78809,2.3
1244,"hectorSA-1244",0.36,2,2.53809,2.3
1245,"hectorSA-1245",0.36,2,5.53809,2.3
1246,"hectorSA-1246",0.36,2,4.03809,2.3
1247,"hectorSA-1247",0.36,2,1.03809,2.3
1248,"hectorSA-1248",0.36,2,6.75684,2.3
1249,"hectorSA-1249",0.36,2,3.75684,2.3
1250,"hectorSA-1250",0.36,2,2.25684,2.3
1251,"hectorSA-1251",0.36,2,5.25684,2.3
1252,"hectorSA-1252",0.36,2,3.00684,2.3
1253,"hectorSA-1253",0.36,2,6.00684,2.3
1254,"hectorSA-1254",0.36,2,4.50684,2.3
1255,"hectorSA-1255",0.36,2,1.50684,2.3
1256,"hectorSA-1256",0.36,2,4.88184,2.3
1257,"hectorSA-1257",0.36,2,1.88184,2.3
1258,"hectorSA-1258",0.36,2,3.38184,2.3
1259,"hectorSA-1259",0.36,2,6.38184,2.3
1260,"hectorSA-1260",0.36,2,1.13184,2.3
1261,"hectorSA-1261",0.36,2,4.13184,2.3
1262,"hectorSA-1262",0.36,2,5.63184,2.3
1263,"hectorSA-1263",0.36,2,2.63184,2.3
1264,"hectorSA-1264",0.36,2,2.06934,2.3
1265,"hectorSA-1265",0.36,2,5.06934,2.3
1266,"hectorSA-1266",0.36,2,6.56934,2.3
1267,"hectorSA-1267",0.36,2,3.56934,2.3
1268,"hectorSA-1268",0.36,2,4.31934,2.3
1269,"hectorSA-1269",0.36,2,1.31934,2.3
1270,"hectorSA-1270",0.36,2,2.81934,2.3
1271,"hectorSA-1271",0.36,2,5.81934,2.3
1272,"hectorSA-1272",0.36,2,3.94434,2.3
1273,"hectorSA-1273",0.36,2,6.94434,2.3
1274,"hectorSA-1274",0.36,2,5.44434,2.3
1275,"hectorSA-1275",0.36,2,2.44434,2.3
1276,"hectorSA-1276",0.36,2,6.19434,2.3
1277,"hectorSA-1277",0.36,2,3.19434,2.3
1278,"hectorSA-1278",0.36,2,1.69434,2.3
1279,"hectorSA-1279",0.36,2,4.69434,2.3
1280,"hectorSA-1280",0.36,2,3.74512,2.3
1281,"hectorSA-1281",0.36,2,6.74512,2.3
1282,"hectorSA-1282",0.36,2,5.24512,2.3
1283,"hectorSA-1283",0.36,2,2.24512,2.3
1284,"hectorSA-1284",0.36,2,5.99512,2.3
1285,"hectorSA-1285",0.36,2,2.99512,2.3
1286,"hectorSA-1286",0.36,2,1.49512,2.3
1287,"hectorSA-1287",0.36,2,4.49512,2.3
1288,"hectorSA-1288",0.36,2,1.87012,2.3
1289,"hectorSA-1289",0.36,2,4.87012,2.3
1290,"hectorSA-1290",0.36,2,6.37012,2.3
1291,"hectorSA-1291",0.36,2,3.37012,2.3
1292,"hectorSA-1292",0.36,2,4.12012,2.3
1293,"hectorSA-1293",0.36,2,1.12012,2.3
1294,"hectorSA-1294",0.36,2,2.62012,2.3
1295,"hectorSA-1295",0.36,2,5.62012,2.3
1296,"hectorSA-1296",0.36,2,5.05762,2.3
1297,"hectorSA-1297",0.36,2,2.05762,2.3
1298,"hectorSA-1298",0.36,2,3.55762,2.3
1299,"hectorSA-1299",0.36,2,6.55762,2.3
1300,"hectorSA-1300",0.36,2,1.30762,2.3
1301,"hectorSA-1301",0.36,2,4.30762,2.3
1302,"hectorSA-1302",0.36,2,5.80762,2.3
1303,"hectorSA-1303",0.36,2,2.80762,2.3
1304,"hectorSA-1304",0.36,2,6.93262,2.3
1305,"hectorSA-1305",0.36,2,3.93262,2.3
1306,"hectorSA-1306",0.36,2,2.43262,2.3
1307,"hectorSA-1307",0.36,2,5.43262,2.3
1308,"hectorSA-1308",0.36,2,3.18262,2.3
1309,"hectorSA-1309",0.36,2,6.18262,2.3
1310,"hectorSA-1310",0.36,2,4.68262,2.3
1311,"hectorSA-1311",0.36,2,1.68262,2.3
1312,"hectorSA-1312",0.36,2,6.46387,2.3
1313,"hectorSA-1313",0.36,2,3.46387,2.3
1314,"hectorSA-1314",0.36,2,1.96387,2.3
1315,"hectorSA-1315",0.36,2,4.96387,2.3
1316,"hectorSA-1316",0.36,2,2.71387,2.3
1317,"hectorSA-1317",0.36,2,5.71387,2.3
1318,"hectorSA-1318",0.36,2,4.21387,2.3
1319,"hectorSA-1319",0.36,2,1.21387,2.3
1320,"hectorSA-1320",0.36,2,5.33887,2.3
1321,"hectorSA-1321",0.36,2,2.33887,2.3
1322,"hectorSA-1322",0.36,2,3.83887,2.3
1323,"hectorSA-1323",0.36,2,6.83887,2.3
1324,"hectorSA-1324",0.36,2,1.58887,2.3
1325,"hectorSA-1325",0.36,2,4.58887,2.3
1326,"hectorSA-1326",0.36,2,6.08887,2.3
1327,"hectorSA-1327",0.36,2,3.08887,2.3
1328,"hectorSA-1328",0.36,2,2.15137,2.3
1329,"hectorSA-1329",0.36,2,5.15137,2.3
1330,"hectorSA-1330",0.36,2,6.65137,2.3
1331,"hectorSA-1331",0.36,2,3.65137,2.3
1332,"hectorSA-1332",0.36,2,4.40137,2.3
1333,"hectorSA-1333",0.36,2,1.40137,2.3
1334,"hectorSA-1334",0.36,2,2.90137,2.3
1335,"hectorSA-1335",0.36,2,5.90137,2.3
1336,"hectorSA-1336",0.36,2,3.27637,2.3
1337,"hectorSA-1337",0.36,2,6.27637,2.3
1338,"hectorSA-1338",0.36,2,4.77637,2.3
1339,"hectorSA-1339",0.36,2,1.77637,2.3
1340,"hectorSA-1340",0.36,2,5.52637,2.3
1341,"hectorSA-1341",0.36,2,2.52637,2.3
1342,"hectorSA-1342",0.36,2,1.02637,2.3
1343,"hectorSA-1343",0.36,2,4.02637,2.3
1344,"hectorSA-1344",0.36,2,1.16699,2.3
1345,"hectorSA-1345",0.36,2,4.16699,2.3
1346,"hectorSA-1346",0.36,2,5.66699,2.3
1347,"hectorSA-1347",0.36,2,2.66699,2.3
1348,"hectorSA-1348",0.36,2,4.91699,2.3
1349,"hectorSA-1349",0.36,2,1.91699,2.3
1350,"hectorSA-1350",0.36,2,3.41699,2.3
1351,"hectorSA-1351",0.36,2,6.41699,2.3
1352,"hectorSA-1352",0.36,2,3.04199,2.3
1353,"hectorSA-1353",0.36,2,6.04199,2.3
1354,"hectorSA-1354",0.36,2,4.54199,2.3
1355,"hectorSA-1355",0.36,2,1.54199,2.3
1356,"hectorSA-1356",0.36,2,6.79199,2.3
1357,"hectorSA-1357",0.36,2,3.79199,2.3
1358,"hectorSA-1358",0.36,2,2.29199,2.3
1359,"hectorSA-1359",0.36,2,5.29199,2.3
1360,"hectorSA-1360",0.36,2,6.22949,2.3
1361,"hectorSA-1361",0.36,2,3.22949,2.3
1362,"hectorSA-1362",0.36,2,1.72949,2.3
1363,"hectorSA-1363",0.36,2,4.72949,2.3
1364,"hectorSA-1364",0.36,2,3.97949,2.3
1365,"hectorSA-1365",0.36,2,6.97949,2.3
1366,"hectorSA-1366",0.36,2,5.47949,2.3
1367,"hectorSA-1367",0.36,2,2.47949,2.3
1368,"hectorSA-1368",0.36,2,4.35449,2.3
1369,"hectorSA-1369",0.36,2,1.35449,2.3
1370,"hectorSA-1370",0.36,2,2.85449,2.3
1371,"hectorSA-1371",0.36,2,5.85449,2.3
1372,"hectorSA-1372",0.36,2,2.10449,2.3
1373,"hectorSA-1373",0.36,2,5.10449,2.3
1374,"hectorSA-1374",0.36,2,6.60449,2.3
1375,"hectorSA-1375",0.36,2,3.60449,2.3
1376,"hectorSA-1376",0.36,2,4.63574,2.3
1377,"hectorSA-1377",0.36,2,1.63574,2.3
1378,"hectorSA-1378",0.36,2,3.13574,2.3
1379,"hectorSA-1379",0.36,2,6.13574,2.3
1380,"hectorSA-1380",0.36,2,2.38574,2.3
1381,"hectorSA-1381",0.36,2,5.38574,2.3
1382,"hectorSA-1382",0.36,2,6.88574,2.3
1383,"hectorSA-1383",0.36,2,3.88574,2.3
1384,"hectorSA-1384",0.36,2,5.76074,2.3
1385,"hectorSA-1385",0.36,2,2.76074,2.3
1386,"hectorSA-1386",0.36,2,1.26074,2.3
1387,"hectorSA-1387",0.36,2,4.26074,2.3
1388,"hectorSA-1388",0.36,2,3.51074,2.3
1389,"hectorSA-1389",0.36,2,6.51074,2.3
1390,"hectorSA-1390",0.36,2,5.01074,2.3
1391,"hectorSA-1391",0.36,2,2.01074,2.3
1392,"hectorSA-1392",0.36,2,2.57324,2.3
1393,"hectorSA-1393",0.36,2,5.57324,2.3
1394,"hectorSA-1394",0.36,2,4.07324,2.3
1395,"hectorSA-1395",0.36,2,1.07324,2.3
1396,"hectorSA-1396",0.36,2,6.32324,2.3
1397,"hectorSA-1397",0.36,2,3.32324,2.3
1398,"hectorSA-1398",0.36,2,1.82324,2.3
1399,"hectorSA-1399",0.36,2,4.82324,2.3
1400,"hectorSA-1400",0.36,2,1.44824,2.3
1401,"hectorSA-1401",0.36,2,4.44824,2.3
1402,"hectorSA-1402",0.36,2,5.94824,2.3
1403,"hectorSA-1403",0.36,2,2.94824,2.3
1404,"hectorSA-1404",0.36,2,5.19824,2.3
1405,"hectorSA-1405",0.36,2,2.19824,2.3
1406,"hectorSA-1406",0.36,2,3.69824,2.3
1407,"hectorSA-1407",0.36,2,6.69824,2.3
1408,"hectorSA-1408",0.36,2,5.40918,2.3
1409,"hectorSA-1409",0.36,2,2.40918,2.3
1410,"hectorSA-1410",0.36,2,3.90918,2.3
1411,"hectorSA-1411",0.36,2,6.90918,2.3
1412,"hectorSA-1412",0.36,2,1.65918,2.3
1413,"hectorSA-1413",0.36,2,4.65918,2.3
1414,"hectorSA-1414",0.36,2,6.15918,2.3
1415,"hectorSA-1415",0.36,2,3.15918,2.3
1416,"hectorSA-1416",0.36,2,6.53418,2.3
1417,"hectorSA-1417",0.36,2,3.53418,2.3
1418,"hectorSA-1418",0.36,2,2.03418,2.3
1419,"hectorSA-1419",0.36,2,5.03418,2.3
1420,"hectorSA-1420",0.36,2,2.78418,2.3
1421,"hectorSA-1421",0.36,2,5.78418,2.3
1422,"hectorSA-1422",0.36,2,4.28418,2.3
1423,"hectorSA-1423",0.36,2,1.28418,2.3
1424,"hectorSA-1424",0.36,2,3.34668,2.3
1425,"hectorSA-1425",0.36,2,6.34668,2.3
1426,"hectorSA-1426",0.36,2,4.84668,2.3
1427,"hectorSA-1427",0.36,2,1.84668,2.3
1428,"hectorSA-1428",0.36,2,5.59668,2.3
1429,"hectorSA-1429",0.36,2,2.59668,2.3
1430,"hectorSA-1430",0.36,2,1.09668,2.3
1431,"hectorSA-1431",0.36,2,4.09668,2.3
1432,"hectorSA-1432",0.36,2,2.22168,2.3
1433,"hectorSA-1433",0.36,2,5.22168,2.3
1434,"hectorSA-1434",0.36,2,6.72168,2.3
1435,"hectorSA-1435",0.36,2,3.72168,2.3
1436,"hectorSA-1436",0.36,2,4.47168,2.3
1437,"hectorSA-1437",0.36,2,1.47168,2.3
1438,"hectorSA-1438",0.36,2,2.97168,2.3
1439,"hectorSA-1439",0.36,2,5.97168,2.3
1440,"hectorSA-1440",0.36,2,1.75293,2.3
1441,"hectorSA-1441",0.36,2,4.75293,2.3
1442,"hectorSA-1442",0.36,2,6.25293,2.3
1443,"hectorSA-1443",0.36,2,3.25293,2.3
1444,"hectorSA-1444",0.36,2,4.00293,2.3
1445,"hectorSA-1445",0.36,2,1.00293,2.3
1446,"hectorSA-1446",0.36,2,2.50293,2.3
1447,"hectorSA-1447",0.36,2,5.50293,2.3
1448,"hectorSA-1448",0.36,2,3.62793,2.3
1449,"hectorSA-1449",0.36,2,6.62793,2.3
1450,"hectorSA-1450",0.36,2,5.12793,2.3
1451,"hectorSA-1451",0.36,2,2.12793,2.3
1452,"hectorSA-1452",0.36,2,5.87793,2.3
1453,"hectorSA-1453",0.36,2,2.87793,2.3
1454,"hectorSA-1454",0.36,2,1.37793,2.3
1455,"hectorSA-1455",0.36,2,4.37793,2.3
1456,"hectorSA-1456",0.36,2,6.81543,2.3
1457,"hectorSA-1457",0.36,2,3.81543,2.3
1458,"hectorSA-1458",0.36,2,2.31543,2.3
1459,"hectorSA-1459",0.36,2,5.31543,2.3
1460,"hectorSA-1460",0.36,2,3.06543,2.3
1461,"hectorSA-1461",0.36,2,6.06543,2.3
1462,"hectorSA-1462",0.36,2,4.56543,2.3
1463,"hectorSA-1463",0.36,2,1.56543,2.3
1464,"hectorSA-1464",0.36,2,4.94043,2.3
1465,"hectorSA-1465",0.36,2,1.94043,2.3
1466,"hectorSA-1466",0.36,2,3.44043,2.3
1467,"hectorSA-1467",0.36,2,6.44043,2.3
1468,"hectorSA-1468",0.36,2,1.19043,2.3
1469,"hectorSA-1469",0.36,2,4.19043,2.3
1470,"hectorSA-1470",0.36,2,5.69043,2.3
1471,"hectorSA-1471",0.36,2,2.69043,2.3
1472,"hectorSA-1472",0.36,2,5.83105,2.3
1473,"hectorSA-1473",0.36,2,2.83105,2.3
1474,"hectorSA-1474",0.36,2,1.33105,2.3
1475,"hectorSA-1475",0.36,2,4.33105,2.3
1476,"hectorSA-1476",0.36,2,3.58105,2.3
1477,"hectorSA-1477",0.36,2,6.58105,2.3
1478,"hectorSA-1478",0.36,2,5.08105,2.3
1479,"hectorSA-1479",0.36,2,2.08105,2.3
1480,"hectorSA-1480",0.36,2,4.70605,2.3
1481,"hectorSA-1481",0.36,2,1.70605,2.3
1482,"hectorSA-1482",0.36,2,3.20605,2.3
1483,"hectorSA-1483",0.36,2,6.20605,2.3
1484,"hectorSA-1484",0.36,2,2.45605,2.3
1485,"hectorSA-1485",0.36,2,5.45605,2.3
1486,"hectorSA-1486",0.36,2,6.95605,2.3
1487,"hectorSA-1487",0.36,2,3.95605,2.3
1488,"hectorSA-1488",0.36,2,1.51855,2.3
1489,"hectorSA-1489",0.36,2,4.51855,2.3
1490,"hectorSA-1490",0.36,2,6.01855,2.3
1491,"hectorSA-1491",0.36,2,3.01855,2.3
1492,"hectorSA-1492",0.36,2,5.26855,2.3
1493,"hectorSA-1493",0.36,2,2.26855,2.3
1494,"hectorSA-1494",0.36,2,3.76855,2.3
1495,"hectorSA-1495",0.36,2,6.76855,2.3
1496,"hectorSA-1496",0.36,2,2.64355,2.3
1497,"hectorSA-1497",0.36,2,5.64355,2.3
1498,"hectorSA-1498",0.36,2,4.14355,2.3
1499,"hectorSA-1499",0.36,2,1.14355,2.3
1500,"hectorSA-1500",0.36,2,6.39355,2.3
1501,"hectorSA-1501",0.36,2,3.39355,2.3
1502,"hectorSA-1502",0.36,2,1.89355,2.3
1503,"hectorSA-1503",0.36,2,4.89355,2.3
1504,"hectorSA-1504",0.36,2,2.9248,2.3
1505,"hectorSA-1505",0.36,2,5.9248,2.3
1506,"hectorSA-1506",0.36,2,4.4248,2.3
1507,"hectorSA-1507",0.36,2,1.4248,2.3
1508,"hectorSA-1508",0.36,2,6.6748,2.3
1509,"hectorSA-1509",0.36,2,3.6748,2.3
1510,"hectorSA-1510",0.36,2,2.1748,2.3
1511,"hectorSA-1511",0.36,2,5.1748,2.3
1512,"hectorSA-1512",0.36,2,1.0498,2.3
1513,"hectorSA-1513",0.36,2,4.0498,2.3
1514,"hectorSA-1514",0.36,2,5.5498,2.3
1515,"hectorSA-1515",0.36,2,2.5498,2.3
1516,"hectorSA-1516",0.36,2,4.7998,2.3
1517,"hectorSA-1517",0.36,2,1.7998,2.3
1518,"hectorSA-1518",0.36,2,3.2998,2.3
1519,"hectorSA-1519",0.36,2,6.2998,2.3
1520,"hectorSA-1520",0.36,2,4.2373,2.3
1521,"hectorSA-1521",0.36,2,1.2373,2.3
1522,"hectorSA-1522",0.36,2,2.7373,2.3
1523,"hectorSA-1523",0.36,2,5.7373,2.3
1524,"hectorSA-1524",0.36,2,1.9873,2.3
1525,"hectorSA-1525",0.36,2,4.9873,2.3
1526,"hectorSA-1526",0.36,2,6.4873,2.3
1527,"hectorSA-1527",0.36,2,3.4873,2.3
1528,"hectorSA-1528",0.36,2,6.1123,2.3
1529,"hectorSA-1529",0.36,2,3.1123,2.3
1530,"hectorSA-1530",0.36,2,1.6123,2.3
1531,"hectorSA-1531",0.36,2,4.6123,2.3
1532,"hectorSA-1532",0.36,2,3.8623,2.3
1533,"hectorSA-1533",0.36,2,6.8623,2.3
1534,"hectorSA-1534",0.36,2,5.3623,2.3
1535,"hectorSA-1535",0.36,2,2.3623,2.3
1536,"hectorSA-1536",0.36,2,4.33691,2.3
1537,"hectorSA-1537",0.36,2,1.33691,2.3
1538,"hectorSA-1538",0.36,2,2.83691,2.3
1539,"hectorSA-1539",0.36,2,5.83691,2.3
1540,"hectorSA-1540",0.36,2,2.08691,2.3
1541,"hectorSA-1541",0.36,2,5.08691,2.3
1542,"hectorSA-1542",0.36,2,6.58691,2.3
1543,"hectorSA-1543",0.36,2,3.58691,2.3
1544,"hectorSA-1544",0.36,2,6.21191,2.3
1545,"hectorSA-1545",0.36,2,3.21191,2.3
1546,"hectorSA-1546",0.36,2,1.71191,2.3
1547,"hectorSA-1547",0.36,2,4.71191,2.3
1548,"hectorSA-1548",0.36,2,3.96191,2.3
1549,"hectorSA-1549",0.36,2,6.96191,2.3
1550,"hectorSA-1550",0.36,2,5.46191,2.3
1551,"hectorSA-1551",0.36,2,2.46191,2.3
1552,"hectorSA-1552",0.36,2,3.02441,2.3
1553,"hectorSA-1553",0.36,2,6.02441,2.3
1554,"hectorSA-1554",0.36,2,4.52441,2.3
1555,"hectorSA-1555",0.36,2,1.52441,2.3
1556,"hectorSA-1556",0.36,2,6.77441,2.3
1557,"hectorSA-1557",0.36,2,3.77441,2.3
1558,"hectorSA-1558",0.36,2,2.27441,2.3
1559,"hectorSA-1559",0.36,2,5.27441,2.3
1560,"hectorSA-1560",0.36,2,1.14941,2.3
1561,"hectorSA-1561",0.36,2,4.14941,2.3
1562,"hectorSA-1562",0.36,2,5.64941,2.3
1563,"hectorSA-1563",0.36,2,2.64941,2.3
1564,"hectorSA-1564",0.36,2,4.89941,2.3
1565,"hectorSA-1565",0.36,2,1.89941,2.3
1566,"hectorSA-1566",0.36,2,3.39941,2.3
1567,"hectorSA-1567",0.36,2,6.39941,2.3
1568,"hectorSA-1568",0.36,2,1.43066,2.3
1569,"hectorSA-1569",0.36,2,4.43066,2.3
1570,"hectorSA-1570",0.36,2,5.93066,2.3
1571,"hectorSA-1571",0.36,2,2.93066,2.3
1572,"hectorSA-1572",0.36,2,5.18066,2.3
1573,"hectorSA-1573",0.36,2,2.18066,2.3
1574,"hectorSA-1574",0.36,2,3.68066,2.3
1575,"hectorSA-1575",0.36,2,6.68066,2.3
1576,"hectorSA-1576",0.36,2,2.55566,2.3
1577,"hectorSA-1577",0.36,2,5.55566,2.3
1578,"hectorSA-1578",0.36,2,4.05566,2.3
1579,"hectorSA-1579",0.36,2,1.05566,2.3
1580,"hectorSA-1580",0.36,2,6.30566,2.3
1581,"hectorSA-1581",0.36,2,3.30566,2.3
1582,"hectorSA-1582",0.36,2,1.80566,2.3
1583,"hectorSA-1583",0.36,2,4.80566,2.3
1584,"hectorSA-1584",0.36,2,5.74316,2.3
1585,"hectorSA-1585",0.36,2,2.74316,2.3
1586,"hectorSA-1586",0.36,2,1.24316,2.3
1587,"hectorSA-1587",0.36,2,4.24316,2.3
1588,"hectorSA-1588",0.36,2,3.49316,2.3
1589,"hectorSA-1589",0.36,2,6.49316,2.3
1590,"hectorSA-1590",0.36,2,4.99316,2.3
1591,"hectorSA-1591",0.36,2,1.99316,2.3
1592,"hectorSA-1592",0.36,2,4.61816,2.3
1593,"hectorSA-1593",0.36,2,1.61816,2.3
1594,"hectorSA-1594",0.36,2,3.11816,2.3
1595,"hectorSA-1595",0.36,2,6.11816,2.3
1596,"hectorSA-1596",0.36,2,2.36816,2.3
1597,"hectorSA-1597",0.36,2,5.36816,2.3
1598,"hectorSA-1598",0.36,2,6.86816,2.3
1599,"hectorSA-1599",0.36,2,3.86816,2.3
1600,"hectorSA-1600",0.36,2,6.91504,2.3
1601,"hectorSA-1601",0.36,2,3.91504,2.3
1602,"hectorSA-1602",0.36,2,2.41504,2.3
1603,"hectorSA-1603",0.36,2,5.41504,2.3
1604,"hectorSA-1604",0.36,2,3.16504,2.3
1605,"hectorSA-1605",0.36,2,6.16504,2.3
1606,"hectorSA-1606",0.36,2,4.66504,2.3
1607,"hectorSA-1607",0.36,2,1.66504,2.3
1608,"hectorSA-1608",0.36,2,5.04004,2.3
1609,"hectorSA-1609",0.36,2,2.04004,2.3
1610,"hectorSA-1610",0.36,2,3.54004,2.3
1611,"hectorSA-1611",0.36,2,6.54004,2.3
1612,"hectorSA-1612",0.36,2,1.29004,2.3
1613,"hectorSA-1613",0.36,2,4.29004,2.3
1614,"hectorSA-1614",0.36,2,5.79004,2.3
1615,"hectorSA-1615",0.36,2,2.79004,2.3
1616,"hectorSA-1616",0.36,2,1.85254,2.3
1617,"hectorSA-1617",0.36,2,4.85254,2.3
1618,"hectorSA-1618",0.36,2,6.35254,2.3
1619,"hectorSA-1619",0.36,2,3.35254,2.3
1620,"hectorSA-1620",0.36,2,4.10254,2.3
1621,"hectorSA-1621",0.36,2,1.10254,2.3
1622,"hectorSA-1622",0.36,2,2.60254,2.3
1623,"hectorSA-1623",0.36,2,5.60254,2.3
1624,"hectorSA-1624",0.36,2,3.72754,2.3
1625,"hectorSA-1625",0.36,2,6.72754,2.3
1626,"hectorSA-1626",0.36,2,5.22754,2.3
1627,"hectorSA-1627",0.36,2,2.22754,2.3
1628,"hectorSA-1628",0.36,2,5.97754,2.3
1629,"hectorSA-1629",0.36,2,2.97754,2.3
1630,"hectorSA-1630",0.36,2,1.47754,2.3
1631,"hectorSA-1631",0.36,2,4.47754,2.3
1632,"hectorSA-1632",0.36,2,3.25879,2.3
1633,"hectorSA-1633",0.36,2,6.25879,2.3
1634,"hectorSA-1634",0.36,2,4.75879,2.3
1635,"hectorSA-1635",0.36,2,1.75879,2.3
1636,"hectorSA-1636",0.36,2,5.50879,2.3
1637,"hectorSA-1637",0.36,2,2.50879,2.3
1638,"hectorSA-1638",0.36,2,1.00879,2.3
1639,"hectorSA-1639",0.36,2,4.00879,2.3
1640,"hectorSA-1640",0.36,2,2.13379,2.3
1641,"hectorSA-1641",0.36,2,5.13379,2.3
1642,"hectorSA-1642",0.36,2,6.63379,2.3
1643,"hectorSA-1643",0.36,2,3.63379,2.3
1644,"hectorSA-1644",0.36,2,4.38379,2.3
1645,"hectorSA-1645",0.36,2,1.38379,2.3
1646,"hectorSA-1646",0.36,2,2.88379,2.3
1647,"hectorSA-1647",0.36,2,5.88379,2.3
1648,"hectorSA-1648",0.36,2,5.32129,2.3
1649,"hectorSA-1649",0.36,2,2.32129,2.3
1650,"hectorSA-1650",0.36,2,3.82129,2.3
1651,"hectorSA-1651",0.36,2,6.82129,2.3
1652,"hectorSA-1652",0.36,2,1.57129,2.3
1653,"hectorSA-1653",0.36,2,4.57129,2.3
1654,"hectorSA-1654",0.36,2,6.07129,2.3
1655,"hectorSA-1655",0.36,2,3.07129,2.3
1656,"hectorSA-1656",0.36,2,6.44629,2.3
1657,"hectorSA-1657",0.36,2,3.44629,2.3
1658,"hectorSA-1658",0.36,2,1.94629,2.3
1659,"hectorSA-1659",0.36,2,4.94629,2.3
1660,"hectorSA-1660",0.36,2,2.69629,2.3
1661,"hectorSA-1661",0.36,2,5.69629,2.3
1662,"hectorSA-1662",0.36,2,4.19629,2.3
1663,"hectorSA-1663",0.36,2,1.19629,2.3
1664,"hectorSA-1664",0.36,2,2.67285,2.3
1665,"hectorSA-1665",0.36,2,5.67285,2.3
1666,"hectorSA-1666",0.36,2,4.17285,2.3
1667,"hectorSA-1667",0.36,2,1.17285,2.3
1668,"hectorSA-1668",0.36,2,6.42285,2.3
1669,"hectorSA-1669",0.36,2,3.42285,2.3
1670,"hectorSA-1670",0.36,2,1.92285,2.3
1671,"hectorSA-1671",0.36,2,4.92285,2.3
1672,"hectorSA-1672",0.36,2,1.54785,2.3
1673,"hectorSA-1673",0.36,2,4.54785,2.3
1674,"hectorSA-1674",0.36,2,6.04785,2.3
1675,"hectorSA-1675",0.36,2,3.04785,2.3
1676,"hectorSA-1676",0.36,2,5.29785,2.3
1677,"hectorSA-1677",0.36,2,2.29785,2.3
1678,"hectorSA-1678",0.36,2,3.79785,2.3
1679,"hectorSA-1679",0.36,2,6.79785,2.3
1680,"hectorSA-1680",0.36,2,4.73535,2.3
1681,"hectorSA-1681",0.36,2,1.73535,2.3
1682,"hectorSA-1682",0.36,2,3.23535,2.3
1683,"hectorSA-1683",0.36,2,6.23535,2.3
1684,"hectorSA-1684",0.36,2,2.48535,2.3
1685,"hectorSA-1685",0.36,2,5.48535,2.3
1686,"hectorSA-1686",0.36,2,6.98535,2.3
1687,"hectorSA-1687",0.36,2,3.98535,2.3
1688,"hectorSA-1688",0.36,2,5.86035,2.3
1689,"hectorSA-1689",0.36,2,2.86035,2.3
1690,"hectorSA-1690",0.36,2,1.36035,2.3
1691,"hectorSA-1691",0.36,2,4.36035,2.3
1692,"hectorSA-1692",0.36,2,3.61035,2.3
1693,"hectorSA-1693",0.36,2,6.61035,2.3
1694,"hectorSA-1694",0.36,2,5.11035,2.3
1695,"hectorSA-1695",0.36,2,2.11035,2.3
1696,"hectorSA-1696",0.36,2,6.1416,2.3
1697,"hectorSA-1697",0.36,2,3.1416,2.3
1698,"hectorSA-1698",0.36,2,1.6416,2.3
1699,"hectorSA-1699",0.36,2,4.6416,2.3
1700,"hectorSA-1700",0.36,2,3.8916,2.3
1701,"hectorSA-1701",0.36,2,6.8916,2.3
1702,"hectorSA-1702",0.36,2,5.3916,2.3
1703,"hectorSA-1703",0.36,2,2.3916,2.3
1704,"hectorSA-1704",0.36,2,4.2666,2.3
1705,"hectorSA-1705",0.36,2,1.2666,2.3
1706,"hectorSA-1706",0.36,2,2.7666,2.3
1707,"hectorSA-1707",0.36,2,5.7666,2.3
1708,"hectorSA-1708",0.36,2,2.0166,2.3
1709,"hectorSA-1709",0.36,2,5.0166,2.3
1710,"hectorSA-1710",0.36,2,6.5166,2.3
1711,"hectorSA-1711",0.36,2,3.5166,2.3
1712,"hectorSA-1712",0.36,2,1.0791,2.3
1713,"hectorSA-1713",0.36,2,4.0791,2.3
1714,"hectorSA-1714",0.36,2,5.5791,2.3
1715,"hectorSA-1715",0.36,2,2.5791,2.3
1716,"hectorSA-1716",0.36,2,4.8291,2.3
1717,"hectorSA-1717",0.36,2,1.8291,2.3
1718,"hectorSA-1718",0.36,2,3.3291,2.3
1719,"hectorSA-1719",0.36,2,6.3291,2.3
1720,"hectorSA-1720",0.36,2,2.9541,2.3
1721,"hectorSA-1721",0.36,2,5.9541,2.3
1722,"hectorSA-1722",0.36,2,4.4541,2.3
