"run_index","run_name","beta","q10","s","diff"
2530,"hectorSA-2530",0.78394,0.66523,6.10498,3.1908
2531,"hectorSA-2531",0.28394,3.06523,3.10498,1.4408
2532,"hectorSA-2532",0.40894,1.26523,5.35498,2.7533
2533,"hectorSA-2533",0.90894,3.66523,2.35498,1.0033
2534,"hectorSA-2534",0.65894,2.46523,3.85498,3.6283
2535,"hectorSA-2535",0.15894,4.86523,6.85498,1.8783
2536,"hectorSA-2536",0.22144,0.36523,2.72998,1.22205
2537,"hectorSA-2537",0.72144,2.76523,5.72998,2.97205
2538,"hectorSA-2538",0.97144,1.56523,4.22998,2.09705
2539,"hectorSA-2539",0.47144,3.96523,1.22998,3.84705
2540,"hectorSA-2540",0.34644,2.16523,6.47998,0.78455
2541,"hectorSA-2541",0.84644,4.56523,3.47998,2.53455
2542,"hectorSA-2542",0.59644,0.96523,1.97998,1.65955
2543,"hectorSA-2543",0.09644,3.36523,4.97998,3.40955
2544,"hectorSA-2544",0.06519,0.81523,5.54248,3.73767
2545,"hectorSA-2545",0.56519,3.21523,2.54248,1.98767
2546,"hectorSA-2546",0.81519,2.01523,1.04248,2.86267
2547,"hectorSA-2547",0.31519,4.41523,4.04248,1.11267
2548,"hectorSA-2548",0.44019,1.41523,3.29248,3.30017
2549,"hectorSA-2549",0.94019,3.81523,6.29248,1.55017
2550,"hectorSA-2550",0.69019,0.21523,4.79248,2.42517
2551,"hectorSA-2551",0.19019,2.61523,1.79248,0.67517
2552,"hectorSA-2552",0.12769,2.31523,4.41748,1.76892
2553,"hectorSA-2553",0.62769,4.71523,1.41748,3.51892
2554,"hectorSA-2554",0.87769,1.11523,2.91748,0.89392
2555,"hectorSA-2555",0.37769,3.51523,5.91748,2.64392
2556,"hectorSA-2556",0.25269,0.51523,2.16748,2.20642
2557,"hectorSA-2557",0.75269,2.91523,5.16748,3.95642
2558,"hectorSA-2558",0.50269,1.71523,6.66748,1.33142
2559,"hectorSA-2559",0.00269,4.11523,3.66748,3.08142
2560,"hectorSA-2560",0.00366,0.50117,5.63037,1.39636
2561,"hectorSA-2561",0.50366,2.90117,2.63037,3.14636
2562,"hectorSA-2562",0.75366,1.70117,1.13037,0.52136
2563,"hectorSA-2563",0.25366,4.10117,4.13037,2.27136
2564,"hectorSA-2564",0.37866,2.30117,3.38037,1.83386
2565,"hectorSA-2565",0.87866,4.70117,6.38037,3.58386
2566,"hectorSA-2566",0.62866,1.10117,4.88037,0.95886
2567,"hectorSA-2567",0.12866,3.50117,1.88037,2.70886
2568,"hectorSA-2568",0.19116,1.40117,4.50537,3.80261
2569,"hectorSA-2569",0.69116,3.80117,1.50537,2.05261
2570,"hectorSA-2570",0.94116,0.20117,3.00537,2.92761
2571,"hectorSA-2571",0.44116,2.60117,6.00537,1.17761
2572,"hectorSA-2572",0.31616,0.80117,2.25537,3.36511
2573,"hectorSA-2573",0.81616,3.20117,5.25537,1.61511
2574,"hectorSA-2574",0.56616,2.00117,6.75537,2.49011
2575,"hectorSA-2575",0.06616,4.40117,3.75537,0.74011
2576,"hectorSA-2576",0.09741,2.15117,1.69287,1.06824
2577,"hectorSA-2577",0.59741,4.55117,4.69287,2.81824
2578,"hectorSA-2578",0.84741,0.95117,6.19287,1.94324
2579,"hectorSA-2579",0.34741,3.35117,3.19287,3.69324
2580,"hectorSA-2580",0.47241,0.35117,5.44287,0.63074
2581,"hectorSA-2581",0.97241,2.75117,2.44287,2.38074
2582,"hectorSA-2582",0.72241,1.55117,3.94287,1.50574
2583,"hectorSA-2583",0.22241,3.95117,6.94287,3.25574
2584,"hectorSA-2584",0.15991,1.25117,2.81787,2.59949
2585,"hectorSA-2585",0.65991,3.65117,5.81787,0.84949
2586,"hectorSA-2586",0.90991,2.45117,4.31787,3.47449
2587,"hectorSA-2587",0.40991,4.85117,1.31787,1.72449
2588,"hectorSA-2588",0.28491,1.85117,6.56787,3.03699
2589,"hectorSA-2589",0.78491,4.25117,3.56787,1.28699
2590,"hectorSA-2590",0.53491,0.65117,2.06787,3.91199
2591,"hectorSA-2591",0.03491,3.05117,5.06787,2.16199
2592,"hectorSA-2592",0.05054,1.77617,3.09912,3.4198
2593,"hectorSA-2593",0.55054,4.17617,6.09912,1.6698
2594,"hectorSA-2594",0.80054,0.57617,4.59912,2.5448
2595,"hectorSA-2595",0.30054,2.97617,1.59912,0.7948
2596,"hectorSA-2596",0.42554,1.17617,6.84912,3.8573
2597,"hectorSA-2597",0.92554,3.57617,3.84912,2.1073
2598,"hectorSA-2598",0.67554,2.37617,2.34912,2.9823
2599,"hectorSA-2599",0.17554,4.77617,5.34912,1.2323
2600,"hectorSA-2600",0.23804,0.27617,1.22412,1.88855
2601,"hectorSA-2601",0.73804,2.67617,4.22412,3.63855
2602,"hectorSA-2602",0.98804,1.47617,5.72412,1.01355
2603,"hectorSA-2603",0.48804,3.87617,2.72412,2.76355
2604,"hectorSA-2604",0.36304,2.07617,4.97412,1.45105
2605,"hectorSA-2605",0.86304,4.47617,1.97412,3.20105
2606,"hectorSA-2606",0.61304,0.87617,3.47412,0.57605
2607,"hectorSA-2607",0.11304,3.27617,6.47412,2.32605
2608,"hectorSA-2608",0.08179,1.02617,4.03662,3.09167
2609,"hectorSA-2609",0.58179,3.42617,1.03662,1.34167
2610,"hectorSA-2610",0.83179,2.22617,2.53662,3.96667
2611,"hectorSA-2611",0.33179,4.62617,5.53662,2.21667
2612,"hectorSA-2612",0.45679,1.62617,1.78662,2.65417
2613,"hectorSA-2613",0.95679,4.02617,4.78662,0.90417
2614,"hectorSA-2614",0.70679,0.42617,6.28662,3.52917
2615,"hectorSA-2615",0.20679,2.82617,3.28662,1.77917
2616,"hectorSA-2616",0.14429,2.52617,5.91162,0.68542
2617,"hectorSA-2617",0.64429,4.92617,2.91162,2.43542
2618,"hectorSA-2618",0.89429,1.32617,1.41162,1.56042
2619,"hectorSA-2619",0.39429,3.72617,4.41162,3.31042
2620,"hectorSA-2620",0.26929,0.72617,3.66162,1.12292
2621,"hectorSA-2621",0.76929,3.12617,6.66162,2.87292
2622,"hectorSA-2622",0.51929,1.92617,5.16162,1.99792
2623,"hectorSA-2623",0.01929,4.32617,2.16162,3.74792
2624,"hectorSA-2624",0.0271,2.41367,5.30225,2.46277
2625,"hectorSA-2625",0.5271,4.81367,2.30225,0.71277
2626,"hectorSA-2626",0.7771,1.21367,3.80225,3.33777
2627,"hectorSA-2627",0.2771,3.61367,6.80225,1.58777
2628,"hectorSA-2628",0.4021,0.61367,1.55225,2.90027
2629,"hectorSA-2629",0.9021,3.01367,4.55225,1.15027
2630,"hectorSA-2630",0.6521,1.81367,6.05225,3.77527
2631,"hectorSA-2631",0.1521,4.21367,3.05225,2.02527
2632,"hectorSA-2632",0.2146,0.91367,6.42725,1.36902
2633,"hectorSA-2633",0.7146,3.31367,3.42725,3.11902
2634,"hectorSA-2634",0.9646,2.11367,1.92725,2.24402
2635,"hectorSA-2635",0.4646,4.51367,4.92725,3.99402
2636,"hectorSA-2636",0.3396,1.51367,2.67725,0.93152
2637,"hectorSA-2637",0.8396,3.91367,5.67725,2.68152
2638,"hectorSA-2638",0.5896,0.31367,4.17725,1.80652
2639,"hectorSA-2639",0.0896,2.71367,1.17725,3.55652
2640,"hectorSA-2640",0.12085,0.46367,3.61475,3.66589
2641,"hectorSA-2641",0.62085,2.86367,6.61475,1.91589
2642,"hectorSA-2642",0.87085,1.66367,5.11475,2.79089
2643,"hectorSA-2643",0.37085,4.06367,2.11475,1.04089
2644,"hectorSA-2644",0.49585,2.26367,5.86475,3.22839
2645,"hectorSA-2645",0.99585,4.66367,2.86475,1.47839
2646,"hectorSA-2646",0.74585,1.06367,1.36475,2.35339
2647,"hectorSA-2647",0.24585,3.46367,4.36475,0.60339
2648,"hectorSA-2648",0.18335,1.96367,2.48975,1.69714
2649,"hectorSA-2649",0.68335,4.36367,5.48975,3.44714
2650,"hectorSA-2650",0.93335,0.76367,6.98975,0.82214
2651,"hectorSA-2651",0.43335,3.16367,3.98975,2.57214
2652,"hectorSA-2652",0.30835,1.36367,4.73975,2.13464
2653,"hectorSA-2653",0.80835,3.76367,1.73975,3.88464
2654,"hectorSA-2654",0.55835,2.56367,3.23975,1.25964
2655,"hectorSA-2655",0.05835,4.96367,6.23975,3.00964
2656,"hectorSA-2656",0.04272,1.13867,2.021,0.87683
2657,"hectorSA-2657",0.54272,3.53867,5.021,2.62683
2658,"hectorSA-2658",0.79272,2.33867,6.521,1.75183
2659,"hectorSA-2659",0.29272,4.73867,3.521,3.50183
2660,"hectorSA-2660",0.41772,1.73867,4.271,1.31433
2661,"hectorSA-2661",0.91772,4.13867,1.271,3.06433
2662,"hectorSA-2662",0.66772,0.53867,2.771,2.18933
2663,"hectorSA-2663",0.16772,2.93867,5.771,3.93933
2664,"hectorSA-2664",0.23022,2.03867,3.896,2.84558
2665,"hectorSA-2665",0.73022,4.43867,6.896,1.09558
2666,"hectorSA-2666",0.98022,0.83867,5.396,3.72058
2667,"hectorSA-2667",0.48022,3.23867,2.396,1.97058
2668,"hectorSA-2668",0.35522,0.23867,6.146,2.40808
2669,"hectorSA-2669",0.85522,2.63867,3.146,0.65808
2670,"hectorSA-2670",0.60522,1.43867,1.646,3.28308
2671,"hectorSA-2671",0.10522,3.83867,4.646,1.53308
2672,"hectorSA-2672",0.07397,1.58867,6.7085,2.07996
2673,"hectorSA-2673",0.57397,3.98867,3.7085,3.82996
2674,"hectorSA-2674",0.82397,0.38867,2.2085,1.20496
2675,"hectorSA-2675",0.32397,2.78867,5.2085,2.95496
2676,"hectorSA-2676",0.44897,0.98867,2.9585,1.64246
2677,"hectorSA-2677",0.94897,3.38867,5.9585,3.39246
2678,"hectorSA-2678",0.69897,2.18867,4.4585,0.76746
2679,"hectorSA-2679",0.19897,4.58867,1.4585,2.51746
2680,"hectorSA-2680",0.13647,0.68867,4.8335,3.17371
2681,"hectorSA-2681",0.63647,3.08867,1.8335,1.42371
2682,"hectorSA-2682",0.88647,1.88867,3.3335,2.29871
2683,"hectorSA-2683",0.38647,4.28867,6.3335,0.54871
2684,"hectorSA-2684",0.26147,2.48867,1.0835,3.61121
2685,"hectorSA-2685",0.76147,4.88867,4.0835,1.86121
2686,"hectorSA-2686",0.51147,1.28867,5.5835,2.73621
2687,"hectorSA-2687",0.01147,3.68867,2.5835,0.98621
2688,"hectorSA-2688",0.01538,1.49492,1.29443,2.91394
2689,"hectorSA-2689",0.51538,3.89492,4.29443,1.16394
2690,"hectorSA-2690",0.76538,0.29492,5.79443,3.78894
2691,"hectorSA-2691",0.26538,2.69492,2.79443,2.03894
2692,"hectorSA-2692",0.39038,0.89492,5.04443,2.47644
2693,"hectorSA-2693",0.89038,3.29492,2.04443,0.72644
2694,"hectorSA-2694",0.64038,2.09492,3.54443,3.35144
2695,"hectorSA-2695",0.14038,4.49492,6.54443,1.60144
2696,"hectorSA-2696",0.20288,0.59492,3.16943,0.50769
2697,"hectorSA-2697",0.70288,2.99492,6.16943,2.25769
2698,"hectorSA-2698",0.95288,1.79492,4.66943,1.38269
2699,"hectorSA-2699",0.45288,4.19492,1.66943,3.13269
2700,"hectorSA-2700",0.32788,2.39492,6.91943,0.94519
2701,"hectorSA-2701",0.82788,4.79492,3.91943,2.69519
2702,"hectorSA-2702",0.57788,1.19492,2.41943,1.82019
2703,"hectorSA-2703",0.07788,3.59492,5.41943,3.57019
2704,"hectorSA-2704",0.10913,1.34492,5.98193,3.46082
2705,"hectorSA-2705",0.60913,3.74492,2.98193,1.71082
2706,"hectorSA-2706",0.85913,2.54492,1.48193,2.58582
2707,"hectorSA-2707",0.35913,4.94492,4.48193,0.83582
2708,"hectorSA-2708",0.48413,1.94492,3.73193,3.89832
2709,"hectorSA-2709",0.98413,4.34492,6.73193,2.14832
2710,"hectorSA-2710",0.73413,0.74492,5.23193,3.02332
2711,"hectorSA-2711",0.23413,3.14492,2.23193,1.27332
2712,"hectorSA-2712",0.17163,2.24492,4.10693,1.92957
2713,"hectorSA-2713",0.67163,4.64492,1.10693,3.67957
2714,"hectorSA-2714",0.92163,1.04492,2.60693,1.05457
2715,"hectorSA-2715",0.42163,3.44492,5.60693,2.80457
2716,"hectorSA-2716",0.29663,0.44492,1.85693,1.49207
2717,"hectorSA-2717",0.79663,2.84492,4.85693,3.24207
2718,"hectorSA-2718",0.54663,1.64492,6.35693,0.61707
2719,"hectorSA-2719",0.04663,4.04492,3.35693,2.36707
2720,"hectorSA-2720",0.06226,0.21992,4.38818,0.99988
2721,"hectorSA-2721",0.56226,2.61992,1.38818,2.74988
2722,"hectorSA-2722",0.81226,1.41992,2.88818,1.87488
2723,"hectorSA-2723",0.31226,3.81992,5.88818,3.62488
2724,"hectorSA-2724",0.43726,2.01992,2.13818,0.56238
2725,"hectorSA-2725",0.93726,4.41992,5.13818,2.31238
2726,"hectorSA-2726",0.68726,0.81992,6.63818,1.43738
2727,"hectorSA-2727",0.18726,3.21992,3.63818,3.18738
2728,"hectorSA-2728",0.24976,1.71992,5.51318,2.53113
2729,"hectorSA-2729",0.74976,4.11992,2.51318,0.78113
2730,"hectorSA-2730",0.99976,0.51992,1.01318,3.40613
2731,"hectorSA-2731",0.49976,2.91992,4.01318,1.65613
2732,"hectorSA-2732",0.37476,1.11992,3.26318,2.96863
2733,"hectorSA-2733",0.87476,3.51992,6.26318,1.21863
2734,"hectorSA-2734",0.62476,2.31992,4.76318,3.84363
2735,"hectorSA-2735",0.12476,4.71992,1.76318,2.09363
2736,"hectorSA-2736",0.09351,2.46992,2.70068,1.54675
2737,"hectorSA-2737",0.59351,4.86992,5.70068,3.29675
2738,"hectorSA-2738",0.84351,1.26992,4.20068,0.67175
2739,"hectorSA-2739",0.34351,3.66992,1.20068,2.42175
2740,"hectorSA-2740",0.46851,0.66992,6.45068,1.98425
2741,"hectorSA-2741",0.96851,3.06992,3.45068,3.73425
2742,"hectorSA-2742",0.71851,1.86992,1.95068,1.10925
2743,"hectorSA-2743",0.21851,4.26992,4.95068,2.85925
2744,"hectorSA-2744",0.15601,0.96992,1.57568,3.953
2745,"hectorSA-2745",0.65601,3.36992,4.57568,2.203
2746,"hectorSA-2746",0.90601,2.16992,6.07568,3.078
2747,"hectorSA-2747",0.40601,4.56992,3.07568,1.328
2748,"hectorSA-2748",0.28101,1.56992,5.32568,3.5155
2749,"hectorSA-2749",0.78101,3.96992,2.32568,1.7655
2750,"hectorSA-2750",0.53101,0.36992,3.82568,2.6405
2751,"hectorSA-2751",0.03101,2.76992,6.82568,0.8905
2752,"hectorSA-2752",0.02319,0.85742,3.96631,2.23035
2753,"hectorSA-2753",0.52319,3.25742,6.96631,3.98035
2754,"hectorSA-2754",0.77319,2.05742,5.46631,1.35535
2755,"hectorSA-2755",0.27319,4.45742,2.46631,3.10535
2756,"hectorSA-2756",0.39819,1.45742,6.21631,1.79285
2757,"hectorSA-2757",0.89819,3.85742,3.21631,3.54285
2758,"hectorSA-2758",0.64819,0.25742,1.71631,0.91785
2759,"hectorSA-2759",0.14819,2.65742,4.71631,2.66785
2760,"hectorSA-2760",0.21069,2.35742,2.09131,3.3241
2761,"hectorSA-2761",0.71069,4.75742,5.09131,1.5741
2762,"hectorSA-2762",0.96069,1.15742,6.59131,2.4491
2763,"hectorSA-2763",0.46069,3.55742,3.59131,0.6991
2764,"hectorSA-2764",0.33569,0.55742,4.34131,3.7616
2765,"hectorSA-2765",0.83569,2.95742,1.34131,2.0116
2766,"hectorSA-2766",0.58569,1.75742,2.84131,2.8866
2767,"hectorSA-2767",0.08569,4.15742,5.84131,1.1366
2768,"hectorSA-2768",0.11694,1.90742,4.90381,0.80847
2769,"hectorSA-2769",0.61694,4.30742,1.90381,2.55847
2770,"hectorSA-2770",0.86694,0.70742,3.40381,1.68347
2771,"hectorSA-2771",0.36694,3.10742,6.40381,3.43347
2772,"hectorSA-2772",0.49194,1.30742,1.15381,1.24597
2773,"hectorSA-2773",0.99194,3.70742,4.15381,2.99597
2774,"hectorSA-2774",0.74194,2.50742,5.65381,2.12097
2775,"hectorSA-2775",0.24194,4.90742,2.65381,3.87097
2776,"hectorSA-2776",0.17944,0.40742,6.77881,2.77722
2777,"hectorSA-2777",0.67944,2.80742,3.77881,1.02722
2778,"hectorSA-2778",0.92944,1.60742,2.27881,3.65222
2779,"hectorSA-2779",0.42944,4.00742,5.27881,1.90222
2780,"hectorSA-2780",0.30444,2.20742,3.02881,2.33972
2781,"hectorSA-2781",0.80444,4.60742,6.02881,0.58972
2782,"hectorSA-2782",0.55444,1.00742,4.52881,3.21472
2783,"hectorSA-2783",0.05444,3.40742,1.52881,1.46472
2784,"hectorSA-2784",0.03882,2.13242,6.31006,3.70691
2785,"hectorSA-2785",0.53882,4.53242,3.31006,1.95691
2786,"hectorSA-2786",0.78882,0.93242,1.81006,2.83191
2787,"hectorSA-2787",0.28882,3.33242,4.81006,1.08191
2788,"hectorSA-2788",0.41382,0.33242,2.56006,3.26941
2789,"hectorSA-2789",0.91382,2.73242,5.56006,1.51941
2790,"hectorSA-2790",0.66382,1.53242,4.06006,2.39441
2791,"hectorSA-2791",0.16382,3.93242,1.06006,0.64441
2792,"hectorSA-2792",0.22632,1.23242,5.18506,1.73816
2793,"hectorSA-2793",0.72632,3.63242,2.18506,3.48816
2794,"hectorSA-2794",0.97632,2.43242,3.68506,0.86316
2795,"hectorSA-2795",0.47632,4.83242,6.68506,2.61316
2796,"hectorSA-2796",0.35132,1.83242,1.43506,2.17566
2797,"hectorSA-2797",0.85132,4.23242,4.43506,3.92566
2798,"hectorSA-2798",0.60132,0.63242,5.93506,1.30066
2799,"hectorSA-2799",0.10132,3.03242,2.93506,3.05066
2800,"hectorSA-2800",0.07007,0.78242,2.37256,2.28503
2801,"hectorSA-2801",0.57007,3.18242,5.37256,0.53503
2802,"hectorSA-2802",0.82007,1.98242,6.87256,3.16003
2803,"hectorSA-2803",0.32007,4.38242,3.87256,1.41003
2804,"hectorSA-2804",0.44507,2.58242,4.62256,2.72253
2805,"hectorSA-2805",0.94507,4.98242,1.62256,0.97253
2806,"hectorSA-2806",0.69507,1.38242,3.12256,3.59753
2807,"hectorSA-2807",0.19507,3.78242,6.12256,1.84753
2808,"hectorSA-2808",0.13257,1.68242,3.49756,1.19128
2809,"hectorSA-2809",0.63257,4.08242,6.49756,2.94128
2810,"hectorSA-2810",0.88257,0.48242,4.99756,2.06628
2811,"hectorSA-2811",0.38257,2.88242,1.99756,3.81628
2812,"hectorSA-2812",0.25757,1.08242,5.74756,0.75378
2813,"hectorSA-2813",0.75757,3.48242,2.74756,2.50378
2814,"hectorSA-2814",0.50757,2.28242,1.24756,1.62878
2815,"hectorSA-2815",0.00757,4.68242,4.24756,3.37878
2816,"hectorSA-2816",0.00562,2.2918,3.29834,0.6239
2817,"hectorSA-2817",0.50562,4.6918,6.29834,2.3739
2818,"hectorSA-2818",0.75562,1.0918,4.79834,1.4989
2819,"hectorSA-2819",0.25562,3.4918,1.79834,3.2489
2820,"hectorSA-2820",0.38062,0.4918,5.54834,1.0614
2821,"hectorSA-2821",0.88062,2.8918,2.54834,2.8114
2822,"hectorSA-2822",0.63062,1.6918,1.04834,1.9364
2823,"hectorSA-2823",0.13062,4.0918,4.04834,3.6864
2824,"hectorSA-2824",0.19312,1.3918,2.17334,3.03015
2825,"hectorSA-2825",0.69312,3.7918,5.17334,1.28015
2826,"hectorSA-2826",0.94312,2.5918,6.67334,3.90515
2827,"hectorSA-2827",0.44312,4.9918,3.67334,2.15515
2828,"hectorSA-2828",0.31812,1.9918,4.42334,2.59265
2829,"hectorSA-2829",0.81812,4.3918,1.42334,0.84265
2830,"hectorSA-2830",0.56812,0.7918,2.92334,3.46765
2831,"hectorSA-2831",0.06812,3.1918,5.92334,1.71765
2832,"hectorSA-2832",0.09937,0.6418,5.36084,1.82703
2833,"hectorSA-2833",0.59937,3.0418,2.36084,3.57703
2834,"hectorSA-2834",0.84937,1.8418,3.86084,0.95203
2835,"hectorSA-2835",0.34937,4.2418,6.86084,2.70203
2836,"hectorSA-2836",0.47437,2.4418,1.61084,1.38953
2837,"hectorSA-2837",0.97437,4.8418,4.61084,3.13953
2838,"hectorSA-2838",0.72437,1.2418,6.11084,0.51453
2839,"hectorSA-2839",0.22437,3.6418,3.11084,2.26453
2840,"hectorSA-2840",0.16187,1.5418,6.48584,3.35828
2841,"hectorSA-2841",0.66187,3.9418,3.48584,1.60828
2842,"hectorSA-2842",0.91187,0.3418,1.98584,2.48328
2843,"hectorSA-2843",0.41187,2.7418,4.98584,0.73328
2844,"hectorSA-2844",0.28687,0.9418,2.73584,3.79578
2845,"hectorSA-2845",0.78687,3.3418,5.73584,2.04578
2846,"hectorSA-2846",0.53687,2.1418,4.23584,2.92078
2847,"hectorSA-2847",0.03687,4.5418,1.23584,1.17078
2848,"hectorSA-2848",0.05249,1.0168,6.95459,2.64734
2849,"hectorSA-2849",0.55249,3.4168,3.95459,0.89734
2850,"hectorSA-2850",0.80249,2.2168,2.45459,3.52234
2851,"hectorSA-2851",0.30249,4.6168,5.45459,1.77234
2852,"hectorSA-2852",0.42749,1.6168,3.20459,3.08484
2853,"hectorSA-2853",0.92749,4.0168,6.20459,1.33484
2854,"hectorSA-2854",0.67749,0.4168,4.70459,3.95984
2855,"hectorSA-2855",0.17749,2.8168,1.70459,2.20984
2856,"hectorSA-2856",0.23999,2.5168,5.07959,1.11609
2857,"hectorSA-2857",0.73999,4.9168,2.07959,2.86609
2858,"hectorSA-2858",0.98999,1.3168,3.57959,1.99109
2859,"hectorSA-2859",0.48999,3.7168,6.57959,3.74109
2860,"hectorSA-2860",0.36499,0.7168,1.32959,0.67859
2861,"hectorSA-2861",0.86499,3.1168,4.32959,2.42859
2862,"hectorSA-2862",0.61499,1.9168,5.82959,1.55359
2863,"hectorSA-2863",0.11499,4.3168,2.82959,3.30359
2864,"hectorSA-2864",0.08374,1.7668,1.89209,3.85046
2865,"hectorSA-2865",0.58374,4.1668,4.89209,2.10046
2866,"hectorSA-2866",0.83374,0.5668,6.39209,2.97546
2867,"hectorSA-2867",0.33374,2.9668,3.39209,1.22546
2868,"hectorSA-2868",0.45874,1.1668,4.14209,3.41296
2869,"hectorSA-2869",0.95874,3.5668,1.14209,1.66296
2870,"hectorSA-2870",0.70874,2.3668,2.64209,2.53796
2871,"hectorSA-2871",0.20874,4.7668,5.64209,0.78796
2872,"hectorSA-2872",0.14624,0.2668,3.76709,1.44421
2873,"hectorSA-2873",0.64624,2.6668,6.76709,3.19421
2874,"hectorSA-2874",0.89624,1.4668,5.26709,0.56921
2875,"hectorSA-2875",0.39624,3.8668,2.26709,2.31921
2876,"hectorSA-2876",0.27124,2.0668,6.01709,1.88171
2877,"hectorSA-2877",0.77124,4.4668,3.01709,3.63171
2878,"hectorSA-2878",0.52124,0.8668,1.51709,1.00671
2879,"hectorSA-2879",0.02124,3.2668,4.51709,2.75671
2880,"hectorSA-2880",0.02905,0.3793,1.37646,3.22156
2881,"hectorSA-2881",0.52905,2.7793,4.37646,1.47156
2882,"hectorSA-2882",0.77905,1.5793,5.87646,2.34656
2883,"hectorSA-2883",0.27905,3.9793,2.87646,0.59656
2884,"hectorSA-2884",0.40405,2.1793,5.12646,3.65906
2885,"hectorSA-2885",0.90405,4.5793,2.12646,1.90906
2886,"hectorSA-2886",0.65405,0.9793,3.62646,2.78406
2887,"hectorSA-2887",0.15405,3.3793,6.62646,1.03406
2888,"hectorSA-2888",0.21655,1.8793,2.50146,2.12781
2889,"hectorSA-2889",0.71655,4.2793,5.50146,3.87781
2890,"hectorSA-2890",0.96655,0.6793,4.00146,1.25281
2891,"hectorSA-2891",0.46655,3.0793,1.00146,3.00281
2892,"hectorSA-2892",0.34155,1.2793,6.25146,1.69031
2893,"hectorSA-2893",0.84155,3.6793,3.25146,3.44031
2894,"hectorSA-2894",0.59155,2.4793,1.75146,0.81531
2895,"hectorSA-2895",0.09155,4.8793,4.75146,2.56531
2896,"hectorSA-2896",0.1228,2.3293,5.68896,2.89343
2897,"hectorSA-2897",0.6228,4.7293,2.68896,1.14343
2898,"hectorSA-2898",0.8728,1.1293,1.18896,3.76843
2899,"hectorSA-2899",0.3728,3.5293,4.18896,2.01843
2900,"hectorSA-2900",0.4978,0.5293,3.43896,2.45593
2901,"hectorSA-2901",0.9978,2.9293,6.43896,0.70593
2902,"hectorSA-2902",0.7478,1.7293,4.93896,3.33093
2903,"hectorSA-2903",0.2478,4.1293,1.93896,1.58093
2904,"hectorSA-2904",0.1853,0.8293,4.56396,0.92468
2905,"hectorSA-2905",0.6853,3.2293,1.56396,2.67468
2906,"hectorSA-2906",0.9353,2.0293,3.06396,1.79968
2907,"hectorSA-2907",0.4353,4.4293,6.06396,3.54968
2908,"hectorSA-2908",0.3103,1.4293,2.31396,1.36218
2909,"hectorSA-2909",0.8103,3.8293,5.31396,3.11218
2910,"hectorSA-2910",0.5603,0.2293,6.81396,2.23718
2911,"hectorSA-2911",0.0603,2.6293,3.81396,3.98718
2912,"hectorSA-2912",0.04468,1.6543,4.28271,1.63562
2913,"hectorSA-2913",0.54468,4.0543,1.28271,3.38562
2914,"hectorSA-2914",0.79468,0.4543,2.78271,0.76062
2915,"hectorSA-2915",0.29468,2.8543,5.78271,2.51062
2916,"hectorSA-2916",0.41968,1.0543,2.03271,2.07312
2917,"hectorSA-2917",0.91968,3.4543,5.03271,3.82312
2918,"hectorSA-2918",0.66968,2.2543,6.53271,1.19812
2919,"hectorSA-2919",0.16968,4.6543,3.53271,2.94812
2920,"hectorSA-2920",0.23218,0.7543,6.15771,3.60437
2921,"hectorSA-2921",0.73218,3.1543,3.15771,1.85437
2922,"hectorSA-2922",0.98218,1.9543,1.65771,2.72937
2923,"hectorSA-2923",0.48218,4.3543,4.65771,0.97937
2924,"hectorSA-2924",0.35718,2.5543,3.90771,3.16687
2925,"hectorSA-2925",0.85718,4.9543,6.90771,1.41687
2926,"hectorSA-2926",0.60718,1.3543,5.40771,2.29187
2927,"hectorSA-2927",0.10718,3.7543,2.40771,0.54187
2928,"hectorSA-2928",0.07593,1.2043,2.97021,1.3075
2929,"hectorSA-2929",0.57593,3.6043,5.97021,3.0575
2930,"hectorSA-2930",0.82593,2.4043,4.47021,2.1825
2931,"hectorSA-2931",0.32593,4.8043,1.47021,3.9325
2932,"hectorSA-2932",0.45093,1.8043,6.72021,0.87
2933,"hectorSA-2933",0.95093,4.2043,3.72021,2.62
2934,"hectorSA-2934",0.70093,0.6043,2.22021,1.745
2935,"hectorSA-2935",0.20093,3.0043,5.22021,3.495
2936,"hectorSA-2936",0.13843,2.1043,1.09521,2.40125
2937,"hectorSA-2937",0.63843,4.5043,4.09521,0.65125
2938,"hectorSA-2938",0.88843,0.9043,5.59521,3.27625
2939,"hectorSA-2939",0.38843,3.3043,2.59521,1.52625
2940,"hectorSA-2940",0.26343,0.3043,4.84521,2.83875
2941,"hectorSA-2941",0.76343,2.7043,1.84521,1.08875
2942,"hectorSA-2942",0.51343,1.5043,3.34521,3.71375
2943,"hectorSA-2943",0.01343,3.9043,6.34521,1.96375
2944,"hectorSA-2944",0.00952,1.29805,5.00928,3.89148
2945,"hectorSA-2945",0.50952,3.69805,2.00928,2.14148
2946,"hectorSA-2946",0.75952,2.49805,3.50928,3.01648
2947,"hectorSA-2947",0.25952,4.89805,6.50928,1.26648
2948,"hectorSA-2948",0.38452,1.89805,1.25928,3.45398
2949,"hectorSA-2949",0.88452,4.29805,4.25928,1.70398
2950,"hectorSA-2950",0.63452,0.69805,5.75928,2.57898
2951,"hectorSA-2951",0.13452,3.09805,2.75928,0.82898
2952,"hectorSA-2952",0.19702,2.19805,6.88428,1.48523
2953,"hectorSA-2953",0.69702,4.59805,3.88428,3.23523
