"run_index","run_name","beta","q10","s","diff"
1257,"hectorSA-1257",0.36,3.93828,3,2.3
1258,"hectorSA-1258",0.36,0.33828,3,2.3
1259,"hectorSA-1259",0.36,2.73828,3,2.3
1260,"hectorSA-1260",0.36,0.93828,3,2.3
1261,"hectorSA-1261",0.36,3.33828,3,2.3
1262,"hectorSA-1262",0.36,2.13828,3,2.3
1263,"hectorSA-1263",0.36,4.53828,3,2.3
1264,"hectorSA-1264",0.36,2.28828,3,2.3
1265,"hectorSA-1265",0.36,4.68828,3,2.3
1266,"hectorSA-1266",0.36,1.08828,3,2.3
1267,"hectorSA-1267",0.36,3.48828,3,2.3
1268,"hectorSA-1268",0.36,0.48828,3,2.3
1269,"hectorSA-1269",0.36,2.88828,3,2.3
1270,"hectorSA-1270",0.36,1.68828,3,2.3
1271,"hectorSA-1271",0.36,4.08828,3,2.3
1272,"hectorSA-1272",0.36,1.38828,3,2.3
1273,"hectorSA-1273",0.36,3.78828,3,2.3
1274,"hectorSA-1274",0.36,2.58828,3,2.3
1275,"hectorSA-1275",0.36,4.98828,3,2.3
1276,"hectorSA-1276",0.36,1.98828,3,2.3
1277,"hectorSA-1277",0.36,4.38828,3,2.3
1278,"hectorSA-1278",0.36,0.78828,3,2.3
1279,"hectorSA-1279",0.36,3.18828,3,2.3
1280,"hectorSA-1280",0.36,0.79766,3,2.3
1281,"hectorSA-1281",0.36,3.19766,3,2.3
1282,"hectorSA-1282",0.36,1.99766,3,2.3
1283,"hectorSA-1283",0.36,4.39766,3,2.3
1284,"hectorSA-1284",0.36,2.59766,3,2.3
1285,"hectorSA-1285",0.36,4.99766,3,2.3
1286,"hectorSA-1286",0.36,1.39766,3,2.3
1287,"hectorSA-1287",0.36,3.79766,3,2.3
1288,"hectorSA-1288",0.36,1.69766,3,2.3
1289,"hectorSA-1289",0.36,4.09766,3,2.3
1290,"hectorSA-1290",0.36,0.49766,3,2.3
1291,"hectorSA-1291",0.36,2.89766,3,2.3
1292,"hectorSA-1292",0.36,1.09766,3,2.3
1293,"hectorSA-1293",0.36,3.49766,3,2.3
1294,"hectorSA-1294",0.36,2.29766,3,2.3
1295,"hectorSA-1295",0.36,4.69766,3,2.3
1296,"hectorSA-1296",0.36,2.14766,3,2.3
1297,"hectorSA-1297",0.36,4.54766,3,2.3
1298,"hectorSA-1298",0.36,0.94766,3,2.3
1299,"hectorSA-1299",0.36,3.34766,3,2.3
1300,"hectorSA-1300",0.36,0.34766,3,2.3
1301,"hectorSA-1301",0.36,2.74766,3,2.3
1302,"hectorSA-1302",0.36,1.54766,3,2.3
1303,"hectorSA-1303",0.36,3.94766,3,2.3
1304,"hectorSA-1304",0.36,1.24766,3,2.3
1305,"hectorSA-1305",0.36,3.64766,3,2.3
1306,"hectorSA-1306",0.36,2.44766,3,2.3
1307,"hectorSA-1307",0.36,4.84766,3,2.3
1308,"hectorSA-1308",0.36,1.84766,3,2.3
1309,"hectorSA-1309",0.36,4.24766,3,2.3
1310,"hectorSA-1310",0.36,0.64766,3,2.3
1311,"hectorSA-1311",0.36,3.04766,3,2.3
1312,"hectorSA-1312",0.36,1.92266,3,2.3
1313,"hectorSA-1313",0.36,4.32266,3,2.3
1314,"hectorSA-1314",0.36,0.72266,3,2.3
1315,"hectorSA-1315",0.36,3.12266,3,2.3
1316,"hectorSA-1316",0.36,1.32266,3,2.3
1317,"hectorSA-1317",0.36,3.72266,3,2.3
1318,"hectorSA-1318",0.36,2.52266,3,2.3
1319,"hectorSA-1319",0.36,4.92266,3,2.3
1320,"hectorSA-1320",0.36,0.42266,3,2.3
1321,"hectorSA-1321",0.36,2.82266,3,2.3
1322,"hectorSA-1322",0.36,1.62266,3,2.3
1323,"hectorSA-1323",0.36,4.02266,3,2.3
1324,"hectorSA-1324",0.36,2.22266,3,2.3
1325,"hectorSA-1325",0.36,4.62266,3,2.3
1326,"hectorSA-1326",0.36,1.02266,3,2.3
1327,"hectorSA-1327",0.36,3.42266,3,2.3
1328,"hectorSA-1328",0.36,0.87266,3,2.3
1329,"hectorSA-1329",0.36,3.27266,3,2.3
1330,"hectorSA-1330",0.36,2.07266,3,2.3
1331,"hectorSA-1331",0.36,4.47266,3,2.3
1332,"hectorSA-1332",0.36,1.47266,3,2.3
1333,"hectorSA-1333",0.36,3.87266,3,2.3
1334,"hectorSA-1334",0.36,0.27266,3,2.3
1335,"hectorSA-1335",0.36,2.67266,3,2.3
1336,"hectorSA-1336",0.36,2.37266,3,2.3
1337,"hectorSA-1337",0.36,4.77266,3,2.3
1338,"hectorSA-1338",0.36,1.17266,3,2.3
1339,"hectorSA-1339",0.36,3.57266,3,2.3
1340,"hectorSA-1340",0.36,0.57266,3,2.3
1341,"hectorSA-1341",0.36,2.97266,3,2.3
1342,"hectorSA-1342",0.36,1.77266,3,2.3
1343,"hectorSA-1343",0.36,4.17266,3,2.3
1344,"hectorSA-1344",0.36,2.48516,3,2.3
1345,"hectorSA-1345",0.36,4.88516,3,2.3
1346,"hectorSA-1346",0.36,1.28516,3,2.3
1347,"hectorSA-1347",0.36,3.68516,3,2.3
1348,"hectorSA-1348",0.36,0.68516,3,2.3
1349,"hectorSA-1349",0.36,3.08516,3,2.3
1350,"hectorSA-1350",0.36,1.88516,3,2.3
1351,"hectorSA-1351",0.36,4.28516,3,2.3
1352,"hectorSA-1352",0.36,0.98516,3,2.3
1353,"hectorSA-1353",0.36,3.38516,3,2.3
1354,"hectorSA-1354",0.36,2.18516,3,2.3
1355,"hectorSA-1355",0.36,4.58516,3,2.3
1356,"hectorSA-1356",0.36,1.58516,3,2.3
1357,"hectorSA-1357",0.36,3.98516,3,2.3
1358,"hectorSA-1358",0.36,0.38516,3,2.3
1359,"hectorSA-1359",0.36,2.78516,3,2.3
1360,"hectorSA-1360",0.36,0.23516,3,2.3
1361,"hectorSA-1361",0.36,2.63516,3,2.3
1362,"hectorSA-1362",0.36,1.43516,3,2.3
1363,"hectorSA-1363",0.36,3.83516,3,2.3
1364,"hectorSA-1364",0.36,2.03516,3,2.3
1365,"hectorSA-1365",0.36,4.43516,3,2.3
1366,"hectorSA-1366",0.36,0.83516,3,2.3
1367,"hectorSA-1367",0.36,3.23516,3,2.3
1368,"hectorSA-1368",0.36,1.73516,3,2.3
1369,"hectorSA-1369",0.36,4.13516,3,2.3
1370,"hectorSA-1370",0.36,0.53516,3,2.3
1371,"hectorSA-1371",0.36,2.93516,3,2.3
1372,"hectorSA-1372",0.36,1.13516,3,2.3
1373,"hectorSA-1373",0.36,3.53516,3,2.3
1374,"hectorSA-1374",0.36,2.33516,3,2.3
1375,"hectorSA-1375",0.36,4.73516,3,2.3
1376,"hectorSA-1376",0.36,1.36016,3,2.3
1377,"hectorSA-1377",0.36,3.76016,3,2.3
1378,"hectorSA-1378",0.36,2.56016,3,2.3
1379,"hectorSA-1379",0.36,4.96016,3,2.3
1380,"hectorSA-1380",0.36,1.96016,3,2.3
1381,"hectorSA-1381",0.36,4.36016,3,2.3
1382,"hectorSA-1382",0.36,0.76016,3,2.3
1383,"hectorSA-1383",0.36,3.16016,3,2.3
1384,"hectorSA-1384",0.36,2.26016,3,2.3
1385,"hectorSA-1385",0.36,4.66016,3,2.3
1386,"hectorSA-1386",0.36,1.06016,3,2.3
1387,"hectorSA-1387",0.36,3.46016,3,2.3
1388,"hectorSA-1388",0.36,0.46016,3,2.3
1389,"hectorSA-1389",0.36,2.86016,3,2.3
1390,"hectorSA-1390",0.36,1.66016,3,2.3
1391,"hectorSA-1391",0.36,4.06016,3,2.3
1392,"hectorSA-1392",0.36,1.51016,3,2.3
1393,"hectorSA-1393",0.36,3.91016,3,2.3
1394,"hectorSA-1394",0.36,0.31016,3,2.3
1395,"hectorSA-1395",0.36,2.71016,3,2.3
1396,"hectorSA-1396",0.36,0.91016,3,2.3
1397,"hectorSA-1397",0.36,3.31016,3,2.3
1398,"hectorSA-1398",0.36,2.11016,3,2.3
1399,"hectorSA-1399",0.36,4.51016,3,2.3
1400,"hectorSA-1400",0.36,0.61016,3,2.3
1401,"hectorSA-1401",0.36,3.01016,3,2.3
1402,"hectorSA-1402",0.36,1.81016,3,2.3
1403,"hectorSA-1403",0.36,4.21016,3,2.3
1404,"hectorSA-1404",0.36,2.41016,3,2.3
1405,"hectorSA-1405",0.36,4.81016,3,2.3
1406,"hectorSA-1406",0.36,1.21016,3,2.3
1407,"hectorSA-1407",0.36,3.61016,3,2.3
1408,"hectorSA-1408",0.36,1.60391,3,2.3
1409,"hectorSA-1409",0.36,4.00391,3,2.3
1410,"hectorSA-1410",0.36,0.40391,3,2.3
1411,"hectorSA-1411",0.36,2.80391,3,2.3
1412,"hectorSA-1412",0.36,1.00391,3,2.3
1413,"hectorSA-1413",0.36,3.40391,3,2.3
1414,"hectorSA-1414",0.36,2.20391,3,2.3
1415,"hectorSA-1415",0.36,4.60391,3,2.3
1416,"hectorSA-1416",0.36,0.70391,3,2.3
1417,"hectorSA-1417",0.36,3.10391,3,2.3
1418,"hectorSA-1418",0.36,1.90391,3,2.3
1419,"hectorSA-1419",0.36,4.30391,3,2.3
1420,"hectorSA-1420",0.36,2.50391,3,2.3
1421,"hectorSA-1421",0.36,4.90391,3,2.3
1422,"hectorSA-1422",0.36,1.30391,3,2.3
1423,"hectorSA-1423",0.36,3.70391,3,2.3
1424,"hectorSA-1424",0.36,1.15391,3,2.3
1425,"hectorSA-1425",0.36,3.55391,3,2.3
1426,"hectorSA-1426",0.36,2.35391,3,2.3
1427,"hectorSA-1427",0.36,4.75391,3,2.3
1428,"hectorSA-1428",0.36,1.75391,3,2.3
1429,"hectorSA-1429",0.36,4.15391,3,2.3
1430,"hectorSA-1430",0.36,0.55391,3,2.3
1431,"hectorSA-1431",0.36,2.95391,3,2.3
1432,"hectorSA-1432",0.36,2.05391,3,2.3
1433,"hectorSA-1433",0.36,4.45391,3,2.3
1434,"hectorSA-1434",0.36,0.85391,3,2.3
1435,"hectorSA-1435",0.36,3.25391,3,2.3
1436,"hectorSA-1436",0.36,0.25391,3,2.3
1437,"hectorSA-1437",0.36,2.65391,3,2.3
1438,"hectorSA-1438",0.36,1.45391,3,2.3
1439,"hectorSA-1439",0.36,3.85391,3,2.3
1440,"hectorSA-1440",0.36,0.47891,3,2.3
1441,"hectorSA-1441",0.36,2.87891,3,2.3
1442,"hectorSA-1442",0.36,1.67891,3,2.3
1443,"hectorSA-1443",0.36,4.07891,3,2.3
1444,"hectorSA-1444",0.36,2.27891,3,2.3
1445,"hectorSA-1445",0.36,4.67891,3,2.3
1446,"hectorSA-1446",0.36,1.07891,3,2.3
1447,"hectorSA-1447",0.36,3.47891,3,2.3
1448,"hectorSA-1448",0.36,1.97891,3,2.3
1449,"hectorSA-1449",0.36,4.37891,3,2.3
1450,"hectorSA-1450",0.36,0.77891,3,2.3
1451,"hectorSA-1451",0.36,3.17891,3,2.3
1452,"hectorSA-1452",0.36,1.37891,3,2.3
1453,"hectorSA-1453",0.36,3.77891,3,2.3
1454,"hectorSA-1454",0.36,2.57891,3,2.3
1455,"hectorSA-1455",0.36,4.97891,3,2.3
1456,"hectorSA-1456",0.36,2.42891,3,2.3
1457,"hectorSA-1457",0.36,4.82891,3,2.3
1458,"hectorSA-1458",0.36,1.22891,3,2.3
1459,"hectorSA-1459",0.36,3.62891,3,2.3
1460,"hectorSA-1460",0.36,0.62891,3,2.3
1461,"hectorSA-1461",0.36,3.02891,3,2.3
1462,"hectorSA-1462",0.36,1.82891,3,2.3
1463,"hectorSA-1463",0.36,4.22891,3,2.3
1464,"hectorSA-1464",0.36,0.92891,3,2.3
1465,"hectorSA-1465",0.36,3.32891,3,2.3
1466,"hectorSA-1466",0.36,2.12891,3,2.3
1467,"hectorSA-1467",0.36,4.52891,3,2.3
1468,"hectorSA-1468",0.36,1.52891,3,2.3
1469,"hectorSA-1469",0.36,3.92891,3,2.3
1470,"hectorSA-1470",0.36,0.32891,3,2.3
1471,"hectorSA-1471",0.36,2.72891,3,2.3
1472,"hectorSA-1472",0.36,1.04141,3,2.3
1473,"hectorSA-1473",0.36,3.44141,3,2.3
1474,"hectorSA-1474",0.36,2.24141,3,2.3
1475,"hectorSA-1475",0.36,4.64141,3,2.3
1476,"hectorSA-1476",0.36,1.64141,3,2.3
1477,"hectorSA-1477",0.36,4.04141,3,2.3
1478,"hectorSA-1478",0.36,0.44141,3,2.3
1479,"hectorSA-1479",0.36,2.84141,3,2.3
1480,"hectorSA-1480",0.36,2.54141,3,2.3
1481,"hectorSA-1481",0.36,4.94141,3,2.3
1482,"hectorSA-1482",0.36,1.34141,3,2.3
1483,"hectorSA-1483",0.36,3.74141,3,2.3
1484,"hectorSA-1484",0.36,0.74141,3,2.3
1485,"hectorSA-1485",0.36,3.14141,3,2.3
1486,"hectorSA-1486",0.36,1.94141,3,2.3
1487,"hectorSA-1487",0.36,4.34141,3,2.3
1488,"hectorSA-1488",0.36,1.79141,3,2.3
1489,"hectorSA-1489",0.36,4.19141,3,2.3
1490,"hectorSA-1490",0.36,0.59141,3,2.3
1491,"hectorSA-1491",0.36,2.99141,3,2.3
1492,"hectorSA-1492",0.36,1.19141,3,2.3
1493,"hectorSA-1493",0.36,3.59141,3,2.3
1494,"hectorSA-1494",0.36,2.39141,3,2.3
1495,"hectorSA-1495",0.36,4.79141,3,2.3
1496,"hectorSA-1496",0.36,0.29141,3,2.3
1497,"hectorSA-1497",0.36,2.69141,3,2.3
1498,"hectorSA-1498",0.36,1.49141,3,2.3
1499,"hectorSA-1499",0.36,3.89141,3,2.3
1500,"hectorSA-1500",0.36,2.09141,3,2.3
1501,"hectorSA-1501",0.36,4.49141,3,2.3
1502,"hectorSA-1502",0.36,0.89141,3,2.3
1503,"hectorSA-1503",0.36,3.29141,3,2.3
1504,"hectorSA-1504",0.36,2.16641,3,2.3
1505,"hectorSA-1505",0.36,4.56641,3,2.3
1506,"hectorSA-1506",0.36,0.96641,3,2.3
1507,"hectorSA-1507",0.36,3.36641,3,2.3
1508,"hectorSA-1508",0.36,0.36641,3,2.3
1509,"hectorSA-1509",0.36,2.76641,3,2.3
1510,"hectorSA-1510",0.36,1.56641,3,2.3
1511,"hectorSA-1511",0.36,3.96641,3,2.3
1512,"hectorSA-1512",0.36,1.26641,3,2.3
1513,"hectorSA-1513",0.36,3.66641,3,2.3
1514,"hectorSA-1514",0.36,2.46641,3,2.3
1515,"hectorSA-1515",0.36,4.86641,3,2.3
1516,"hectorSA-1516",0.36,1.86641,3,2.3
1517,"hectorSA-1517",0.36,4.26641,3,2.3
1518,"hectorSA-1518",0.36,0.66641,3,2.3
1519,"hectorSA-1519",0.36,3.06641,3,2.3
1520,"hectorSA-1520",0.36,0.51641,3,2.3
1521,"hectorSA-1521",0.36,2.91641,3,2.3
1522,"hectorSA-1522",0.36,1.71641,3,2.3
1523,"hectorSA-1523",0.36,4.11641,3,2.3
1524,"hectorSA-1524",0.36,2.31641,3,2.3
1525,"hectorSA-1525",0.36,4.71641,3,2.3
1526,"hectorSA-1526",0.36,1.11641,3,2.3
1527,"hectorSA-1527",0.36,3.51641,3,2.3
1528,"hectorSA-1528",0.36,1.41641,3,2.3
1529,"hectorSA-1529",0.36,3.81641,3,2.3
1530,"hectorSA-1530",0.36,0.21641,3,2.3
1531,"hectorSA-1531",0.36,2.61641,3,2.3
1532,"hectorSA-1532",0.36,0.81641,3,2.3
1533,"hectorSA-1533",0.36,3.21641,3,2.3
1534,"hectorSA-1534",0.36,2.01641,3,2.3
1535,"hectorSA-1535",0.36,4.41641,3,2.3
1536,"hectorSA-1536",0.36,0.80234,3,2.3
1537,"hectorSA-1537",0.36,3.20234,3,2.3
1538,"hectorSA-1538",0.36,2.00234,3,2.3
1539,"hectorSA-1539",0.36,4.40234,3,2.3
1540,"hectorSA-1540",0.36,1.40234,3,2.3
1541,"hectorSA-1541",0.36,3.80234,3,2.3
1542,"hectorSA-1542",0.36,0.20234,3,2.3
1543,"hectorSA-1543",0.36,2.60234,3,2.3
1544,"hectorSA-1544",0.36,2.30234,3,2.3
1545,"hectorSA-1545",0.36,4.70234,3,2.3
1546,"hectorSA-1546",0.36,1.10234,3,2.3
1547,"hectorSA-1547",0.36,3.50234,3,2.3
1548,"hectorSA-1548",0.36,0.50234,3,2.3
1549,"hectorSA-1549",0.36,2.90234,3,2.3
1550,"hectorSA-1550",0.36,1.70234,3,2.3
1551,"hectorSA-1551",0.36,4.10234,3,2.3
1552,"hectorSA-1552",0.36,1.85234,3,2.3
1553,"hectorSA-1553",0.36,4.25234,3,2.3
1554,"hectorSA-1554",0.36,0.65234,3,2.3
1555,"hectorSA-1555",0.36,3.05234,3,2.3
1556,"hectorSA-1556",0.36,1.25234,3,2.3
1557,"hectorSA-1557",0.36,3.65234,3,2.3
1558,"hectorSA-1558",0.36,2.45234,3,2.3
1559,"hectorSA-1559",0.36,4.85234,3,2.3
1560,"hectorSA-1560",0.36,0.35234,3,2.3
1561,"hectorSA-1561",0.36,2.75234,3,2.3
1562,"hectorSA-1562",0.36,1.55234,3,2.3
1563,"hectorSA-1563",0.36,3.95234,3,2.3
1564,"hectorSA-1564",0.36,2.15234,3,2.3
1565,"hectorSA-1565",0.36,4.55234,3,2.3
1566,"hectorSA-1566",0.36,0.95234,3,2.3
1567,"hectorSA-1567",0.36,3.35234,3,2.3
1568,"hectorSA-1568",0.36,2.07734,3,2.3
1569,"hectorSA-1569",0.36,4.47734,3,2.3
1570,"hectorSA-1570",0.36,0.87734,3,2.3
1571,"hectorSA-1571",0.36,3.27734,3,2.3
1572,"hectorSA-1572",0.36,0.27734,3,2.3
1573,"hectorSA-1573",0.36,2.67734,3,2.3
1574,"hectorSA-1574",0.36,1.47734,3,2.3
1575,"hectorSA-1575",0.36,3.87734,3,2.3
1576,"hectorSA-1576",0.36,1.17734,3,2.3
1577,"hectorSA-1577",0.36,3.57734,3,2.3
1578,"hectorSA-1578",0.36,2.37734,3,2.3
1579,"hectorSA-1579",0.36,4.77734,3,2.3
1580,"hectorSA-1580",0.36,1.77734,3,2.3
1581,"hectorSA-1581",0.36,4.17734,3,2.3
1582,"hectorSA-1582",0.36,0.57734,3,2.3
1583,"hectorSA-1583",0.36,2.97734,3,2.3
1584,"hectorSA-1584",0.36,0.72734,3,2.3
1585,"hectorSA-1585",0.36,3.12734,3,2.3
1586,"hectorSA-1586",0.36,1.92734,3,2.3
1587,"hectorSA-1587",0.36,4.32734,3,2.3
1588,"hectorSA-1588",0.36,2.52734,3,2.3
1589,"hectorSA-1589",0.36,4.92734,3,2.3
1590,"hectorSA-1590",0.36,1.32734,3,2.3
1591,"hectorSA-1591",0.36,3.72734,3,2.3
1592,"hectorSA-1592",0.36,1.62734,3,2.3
1593,"hectorSA-1593",0.36,4.02734,3,2.3
1594,"hectorSA-1594",0.36,0.42734,3,2.3
1595,"hectorSA-1595",0.36,2.82734,3,2.3
1596,"hectorSA-1596",0.36,1.02734,3,2.3
1597,"hectorSA-1597",0.36,3.42734,3,2.3
1598,"hectorSA-1598",0.36,2.22734,3,2.3
1599,"hectorSA-1599",0.36,4.62734,3,2.3
1600,"hectorSA-1600",0.36,1.51484,3,2.3
1601,"hectorSA-1601",0.36,3.91484,3,2.3
1602,"hectorSA-1602",0.36,0.31484,3,2.3
1603,"hectorSA-1603",0.36,2.71484,3,2.3
1604,"hectorSA-1604",0.36,0.91484,3,2.3
1605,"hectorSA-1605",0.36,3.31484,3,2.3
1606,"hectorSA-1606",0.36,2.11484,3,2.3
1607,"hectorSA-1607",0.36,4.51484,3,2.3
1608,"hectorSA-1608",0.36,0.61484,3,2.3
1609,"hectorSA-1609",0.36,3.01484,3,2.3
1610,"hectorSA-1610",0.36,1.81484,3,2.3
1611,"hectorSA-1611",0.36,4.21484,3,2.3
1612,"hectorSA-1612",0.36,2.41484,3,2.3
1613,"hectorSA-1613",0.36,4.81484,3,2.3
1614,"hectorSA-1614",0.36,1.21484,3,2.3
1615,"hectorSA-1615",0.36,3.61484,3,2.3
1616,"hectorSA-1616",0.36,1.36484,3,2.3
1617,"hectorSA-1617",0.36,3.76484,3,2.3
1618,"hectorSA-1618",0.36,2.56484,3,2.3
1619,"hectorSA-1619",0.36,4.96484,3,2.3
1620,"hectorSA-1620",0.36,1.96484,3,2.3
1621,"hectorSA-1621",0.36,4.36484,3,2.3
1622,"hectorSA-1622",0.36,0.76484,3,2.3
1623,"hectorSA-1623",0.36,3.16484,3,2.3
1624,"hectorSA-1624",0.36,2.26484,3,2.3
1625,"hectorSA-1625",0.36,4.66484,3,2.3
1626,"hectorSA-1626",0.36,1.06484,3,2.3
1627,"hectorSA-1627",0.36,3.46484,3,2.3
1628,"hectorSA-1628",0.36,0.46484,3,2.3
1629,"hectorSA-1629",0.36,2.86484,3,2.3
1630,"hectorSA-1630",0.36,1.66484,3,2.3
1631,"hectorSA-1631",0.36,4.06484,3,2.3
1632,"hectorSA-1632",0.36,0.23984,3,2.3
1633,"hectorSA-1633",0.36,2.63984,3,2.3
1634,"hectorSA-1634",0.36,1.43984,3,2.3
1635,"hectorSA-1635",0.36,3.83984,3,2.3
1636,"hectorSA-1636",0.36,2.03984,3,2.3
1637,"hectorSA-1637",0.36,4.43984,3,2.3
1638,"hectorSA-1638",0.36,0.83984,3,2.3
1639,"hectorSA-1639",0.36,3.23984,3,2.3
1640,"hectorSA-1640",0.36,1.73984,3,2.3
1641,"hectorSA-1641",0.36,4.13984,3,2.3
1642,"hectorSA-1642",0.36,0.53984,3,2.3
1643,"hectorSA-1643",0.36,2.93984,3,2.3
1644,"hectorSA-1644",0.36,1.13984,3,2.3
1645,"hectorSA-1645",0.36,3.53984,3,2.3
1646,"hectorSA-1646",0.36,2.33984,3,2.3
1647,"hectorSA-1647",0.36,4.73984,3,2.3
1648,"hectorSA-1648",0.36,2.48984,3,2.3
1649,"hectorSA-1649",0.36,4.88984,3,2.3
1650,"hectorSA-1650",0.36,1.28984,3,2.3
1651,"hectorSA-1651",0.36,3.68984,3,2.3
1652,"hectorSA-1652",0.36,0.68984,3,2.3
1653,"hectorSA-1653",0.36,3.08984,3,2.3
1654,"hectorSA-1654",0.36,1.88984,3,2.3
1655,"hectorSA-1655",0.36,4.28984,3,2.3
1656,"hectorSA-1656",0.36,0.98984,3,2.3
1657,"hectorSA-1657",0.36,3.38984,3,2.3
1658,"hectorSA-1658",0.36,2.18984,3,2.3
1659,"hectorSA-1659",0.36,4.58984,3,2.3
1660,"hectorSA-1660",0.36,1.58984,3,2.3
1661,"hectorSA-1661",0.36,3.98984,3,2.3
1662,"hectorSA-1662",0.36,0.38984,3,2.3
1663,"hectorSA-1663",0.36,2.78984,3,2.3
1664,"hectorSA-1664",0.36,2.39609,3,2.3
1665,"hectorSA-1665",0.36,4.79609,3,2.3
1666,"hectorSA-1666",0.36,1.19609,3,2.3
1667,"hectorSA-1667",0.36,3.59609,3,2.3
1668,"hectorSA-1668",0.36,0.59609,3,2.3
1669,"hectorSA-1669",0.36,2.99609,3,2.3
1670,"hectorSA-1670",0.36,1.79609,3,2.3
1671,"hectorSA-1671",0.36,4.19609,3,2.3
1672,"hectorSA-1672",0.36,0.89609,3,2.3
1673,"hectorSA-1673",0.36,3.29609,3,2.3
1674,"hectorSA-1674",0.36,2.09609,3,2.3
1675,"hectorSA-1675",0.36,4.49609,3,2.3
1676,"hectorSA-1676",0.36,1.49609,3,2.3
1677,"hectorSA-1677",0.36,3.89609,3,2.3
1678,"hectorSA-1678",0.36,0.29609,3,2.3
1679,"hectorSA-1679",0.36,2.69609,3,2.3
1680,"hectorSA-1680",0.36,0.44609,3,2.3
1681,"hectorSA-1681",0.36,2.84609,3,2.3
1682,"hectorSA-1682",0.36,1.64609,3,2.3
1683,"hectorSA-1683",0.36,4.04609,3,2.3
1684,"hectorSA-1684",0.36,2.24609,3,2.3
1685,"hectorSA-1685",0.36,4.64609,3,2.3
1686,"hectorSA-1686",0.36,1.04609,3,2.3
1687,"hectorSA-1687",0.36,3.44609,3,2.3
1688,"hectorSA-1688",0.36,1.94609,3,2.3
1689,"hectorSA-1689",0.36,4.34609,3,2.3
1690,"hectorSA-1690",0.36,0.74609,3,2.3
1691,"hectorSA-1691",0.36,3.14609,3,2.3
1692,"hectorSA-1692",0.36,1.34609,3,2.3
1693,"hectorSA-1693",0.36,3.74609,3,2.3
1694,"hectorSA-1694",0.36,2.54609,3,2.3
1695,"hectorSA-1695",0.36,4.94609,3,2.3
1696,"hectorSA-1696",0.36,1.12109,3,2.3
1697,"hectorSA-1697",0.36,3.52109,3,2.3
1698,"hectorSA-1698",0.36,2.32109,3,2.3
1699,"hectorSA-1699",0.36,4.72109,3,2.3
1700,"hectorSA-1700",0.36,1.72109,3,2.3
1701,"hectorSA-1701",0.36,4.12109,3,2.3
1702,"hectorSA-1702",0.36,0.52109,3,2.3
1703,"hectorSA-1703",0.36,2.92109,3,2.3
1704,"hectorSA-1704",0.36,2.02109,3,2.3
1705,"hectorSA-1705",0.36,4.42109,3,2.3
1706,"hectorSA-1706",0.36,0.82109,3,2.3
1707,"hectorSA-1707",0.36,3.22109,3,2.3
1708,"hectorSA-1708",0.36,0.22109,3,2.3
1709,"hectorSA-1709",0.36,2.62109,3,2.3
1710,"hectorSA-1710",0.36,1.42109,3,2.3
1711,"hectorSA-1711",0.36,3.82109,3,2.3
1712,"hectorSA-1712",0.36,1.57109,3,2.3
1713,"hectorSA-1713",0.36,3.97109,3,2.3
1714,"hectorSA-1714",0.36,0.37109,3,2.3
1715,"hectorSA-1715",0.36,2.77109,3,2.3
1716,"hectorSA-1716",0.36,0.97109,3,2.3
1717,"hectorSA-1717",0.36,3.37109,3,2.3
1718,"hectorSA-1718",0.36,2.17109,3,2.3
1719,"hectorSA-1719",0.36,4.57109,3,2.3
1720,"hectorSA-1720",0.36,0.67109,3,2.3
1721,"hectorSA-1721",0.36,3.07109,3,2.3
1722,"hectorSA-1722",0.36,1.87109,3,2.3
1723,"hectorSA-1723",0.36,4.27109,3,2.3
1724,"hectorSA-1724",0.36,2.47109,3,2.3
1725,"hectorSA-1725",0.36,4.87109,3,2.3
1726,"hectorSA-1726",0.36,1.27109,3,2.3
1727,"hectorSA-1727",0.36,3.67109,3,2.3
1728,"hectorSA-1728",0.36,0.55859,3,2.3
1729,"hectorSA-1729",0.36,2.95859,3,2.3
1730,"hectorSA-1730",0.36,1.75859,3,2.3
1731,"hectorSA-1731",0.36,4.15859,3,2.3
1732,"hectorSA-1732",0.36,2.35859,3,2.3
1733,"hectorSA-1733",0.36,4.75859,3,2.3
1734,"hectorSA-1734",0.36,1.15859,3,2.3
1735,"hectorSA-1735",0.36,3.55859,3,2.3
1736,"hectorSA-1736",0.36,1.45859,3,2.3
1737,"hectorSA-1737",0.36,3.85859,3,2.3
1738,"hectorSA-1738",0.36,0.25859,3,2.3
1739,"hectorSA-1739",0.36,2.65859,3,2.3
1740,"hectorSA-1740",0.36,0.85859,3,2.3
1741,"hectorSA-1741",0.36,3.25859,3,2.3
1742,"hectorSA-1742",0.36,2.05859,3,2.3
1743,"hectorSA-1743",0.36,4.45859,3,2.3
1744,"hectorSA-1744",0.36,2.20859,3,2.3
1745,"hectorSA-1745",0.36,4.60859,3,2.3
1746,"hectorSA-1746",0.36,1.00859,3,2.3
1747,"hectorSA-1747",0.36,3.40859,3,2.3
1748,"hectorSA-1748",0.36,0.40859,3,2.3
1749,"hectorSA-1749",0.36,2.80859,3,2.3
1750,"hectorSA-1750",0.36,1.60859,3,2.3
1751,"hectorSA-1751",0.36,4.00859,3,2.3
1752,"hectorSA-1752",0.36,1.30859,3,2.3
1753,"hectorSA-1753",0.36,3.70859,3,2.3
1754,"hectorSA-1754",0.36,2.50859,3,2.3
1755,"hectorSA-1755",0.36,4.90859,3,2.3
