; global historical emissions from https://github.com/openclimatedata/global-emissions/blob/master/data/global-emissions.csv the header file was modified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; global N2O from the aggregate of https://www.pik-potsdam.de/paris-reality-check/primap-hist/#id=earth&entity=n2o in all the countries for all the sectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,ffi_emissions,luc_emissions,CH4_emissions,SO2_emissions,CO_emissions,NMVOC_emissions,NOX_emissions,BC_emissions,OC_emissions,NH3,HFC134a_emissions,HFC23_emissions,HFC32_emissions,HFC125_emissions,HFC143a_emissions,HFC227ea_emissions,HFC245fa_emissions,SF6_emissions,CF4_emissions,C2F6_emissions,CFC12_emissions,CFC11_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CH3CCl3_emissions,CCl4_emissions,CH3Cl_emissions,CH3Br_emissions,halon1211_emissions,halon1301_emissions,halon2402_emissions,HCF142b_emissions,HCF141b_emissions,HFC4310_emissions,HCF22_emissions
1871,0.156,0.756,47.9,4004.618793,425.169,67.43,6.346,2.798,18.762,8.560163232,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1872,0.173,0.777,48.7,4240.302094,418.413,65.971,6.208,2.775,18.395,8.534571076,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1873,0.184,0.796,49.5,4460.506195,429.288,67.996,6.382,2.842,18.938,8.721971699,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1874,0.174,0.812,50.3,4369.628312,435.812,69.35,6.48,2.868,19.305,8.876350185,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1875,0.188,0.827,51.1,4539.400181,426.902,67.484,6.377,2.834,18.754,8.803701486,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1876,0.191,0.839,51.9,4629.279406,430.163,68.201,6.329,2.847,19.033,8.948173331,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1877,0.194,0.849,52.7,4749.118372,434.069,68.78,6.522,2.882,19.089,8.996055428,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1878,0.196,0.858,53.5,4792.060668,437.968,69.472,6.655,2.905,19.229,9.080261875,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1879,0.21,0.864,54.3,5039.727866,440.859,70.088,6.555,2.929,19.487,9.231338148,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1880,0.236,0.861,55.1,5463.15888,438.057,69.318,6.451,2.925,19.358,9.261883624,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1881,0.243,0.875,55.8,5638.922698,440.982,69.711,6.648,2.963,19.328,9.308114615,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1882,0.256,0.884,56.6,5861.623443,436.086,68.752,6.446,2.944,19.158,9.364252246,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1883,0.272,0.895,57.4,6118.777892,428.229,67.064,6.332,2.918,18.709,9.329579003,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1884,0.275,0.904,58.1,6227.63162,437.189,68.72,6.592,2.982,19.04,9.469923081,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1885,0.277,0.912,58.9,6277.065194,438.15,68.951,6.549,2.987,19.207,9.578896131,0,0,0.001,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1886,0.281,0.915,59.6,6334.488032,437.741,68.871,6.601,3.001,19.068,9.639161529,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1887,0.295,0.919,60.4,6586.64919,443.116,69.796,6.712,3.045,19.329,9.762168986,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1888,0.327,0.924,61.1,7163.374216,453.205,71.56,6.883,3.127,19.817,9.947918502,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1889,0.327,0.929,61.8,7157.382268,448.699,70.659,6.84,3.104,19.553,9.968557337,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1890,0.356,0.959,62.6,7706.144868,453.907,71.478,6.932,3.159,19.778,10.08991369,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1891,0.372,0.986,63.6,8002.74631,444.39,69.533,6.812,3.125,19.2,10.03790382,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1892,0.374,1.002,64.7,8145.055082,440.471,68.788,6.75,3.115,18.979,10.07753039,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1893,0.37,1.014,65.8,8097.119496,443.359,69.489,6.766,3.126,19.179,10.22035112,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1894,0.383,1.026,66.9,8387.22966,456.704,71.91,7.018,3.205,19.836,10.45398274,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1895,0.406,1.037,67.9,8821.146584,453.559,71.153,7.037,3.216,19.523,10.46141272,0,0,0.001,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1896,0.419,1.045,68.9,9065.318478,444.761,69.548,6.749,3.174,19.207,10.50764371,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1897,0.44,1.055,69.9,9492.744125,456.421,71.548,7.159,3.268,19.582,10.64138336,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1898,0.465,1.06,70.9,9981.087913,456.612,71.458,7.241,3.297,19.502,10.69834654,0,0,0.001,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1899,0.507,1.063,71.8,10806.47879,462.112,72.463,7.189,3.355,19.869,10.90308379,0,0,0.001,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1900,0.534,1.1,72.6,11315.7944,459.553,71.908,7.145,3.362,19.751,10.96004697,0,0,0.001,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1901,0.552,1.128,73.4,11741.22273,457.624,71.634,7.282,3.383,19.488,10.98068581,0,0,0.001,0,0,0,0,0,0.012,0.001,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1902,0.566,1.144,74.4,12065.7866,455.034,71.244,7.212,3.381,19.358,11.07314779,0,0,0.001,0,0,0,0,0,0.049,0.005,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1903,0.617,1.16,75.4,13006.02316,449.971,70.256,7.16,3.389,19.031,11.09296107,0,0,0.001,0,0,0,0,0,0.054,0.006,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1904,0.624,1.173,76.5,13238.21115,463.284,73.009,7.466,3.468,19.686,11.34145265,0,0,0.001,0,0,0,0,0,0.055,0.007,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1905,0.663,1.184,77.6,14060.10673,467.448,73.711,7.653,3.525,19.753,11.43804239,0,0,0.001,0,0,0,0,0,0.065,0.008,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1906,0.707,1.191,78.7,14723.71501,466.443,73.463,7.662,3.549,19.608,11.5247255,0,0,0.001,0,0,0,0,0,0.082,0.012,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1907,0.784,1.201,79.8,16217.70746,480.325,76.006,8.027,3.674,20.145,11.73689273,0,0,0.001,0,0,0,0,0,0.106,0.017,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1908,0.75,1.203,80.8,15547.6079,483.269,76.985,8.131,3.679,20.373,11.9003523,0,0,0.001,0,0,0,0,0,0.133,0.022,0,0,0,0,0,0,0.027,3192.321,129.335,0.008,0,0,0,0,0,0
1909,0.785,1.212,81.7,16323.56521,480.697,76.442,8.162,3.69,20.109,11.94162997,0,0,0.001,0,0,0,0,0,0.09,0.014,0,0,0,0,0,0,0.029,3192.321,129.335,0.008,0,0,0,0,0,0
1910,0.819,1.189,82.6,17073.05808,491.479,78.483,8.378,3.768,20.602,12.16122717,0,0,0.001,0,0,0,0,0,0.183,0.032,0,0,0,0,0,0,0.034,3192.321,129.335,0.008,0,0,0,0,0,0
1911,0.836,1.183,83.5,17194.39503,482.381,76.735,8.31,3.726,20.008,12.1182984,0,0,0.001,0,0,0,0,0,0.269,0.047,0,0,0,0,0,0,1.605,3192.321,129.335,0.008,0,0,0,0,0,0
1912,0.879,1.172,84.5,17938.89461,478.662,75.959,8.289,3.713,19.711,12.15297164,0,0,0.001,0,0,0,0,0,0.252,0.044,0,0,0,0,0,0,0.616,3192.321,129.335,0.008,0,0,0,0,0,0
1913,0.943,1.166,85.7,19017.44531,488.275,77.582,8.522,3.788,20.007,12.31890787,0,0,0.001,0,0,0,0,0,0.328,0.057,0,0,0,0,0,0,0.577,3192.321,129.335,0.008,0,0,0,0,0,0
1914,0.85,1.146,86.9,17543.92535,494.506,79.779,8.632,3.765,20.593,12.58308496,0,0,0.001,0,0,0,0,0,0.355,0.063,0,0,0,0,0,0,2.288,3192.321,129.335,0.008,0,0,0,0,0,0
1915,0.838,1.136,88.1,17521.95487,484.256,78.352,8.569,3.722,20.061,12.57482943,0,0,0.001,0,0,0,0,0,0.367,0.065,0,0,0,0,0,0,3.683,3192.321,129.335,0.008,0,0,0,0,0,0
1916,0.901,1.128,89.4,19012.45202,483.635,78.408,8.637,3.748,19.939,12.67224473,0,0,0.001,0,0,0,0,0,0.42,0.074,0,0,0,0,0,0,6.097,3192.321,129.335,0.008,0,0,0,0,0,0
1917,0.955,1.123,90.6,19849.32747,492.968,80.456,9.135,3.826,20.178,12.79607774,0,0,0.001,0,0,0,0,0,0.591,0.106,0,0,0,0,0,0,7.205,3192.321,129.335,0.008,0,0,0,0,0,0
1918,0.936,1.123,91.7,19686.04687,496.25,81.615,9.273,3.831,20.369,12.96449063,0,0,0.001,0,0,0,0,0,0.662,0.118,0,0,0,0,0,0,5.64,3192.321,129.335,0.008,0,0,0,0,0,0
1919,0.806,1.123,92.7,16945.22985,490.987,81.679,9.053,3.722,20.369,13.13950796,0,0,0.001,0,0,0,0,0,0.664,0.118,0,0,0,0,0,0,5.41,3192.321,129.335,0.008,0,0,0,0,0,0
1920,0.932,1.172,93.6,18750.80361,499.564,83.099,9.447,3.817,20.433,13.24600435,0,0,0.001,0,0,0,0,0,0.599,0.106,0,0,0,0,0,0,3.742,3192.321,129.335,0.008,0,0,0,0,0,0
1921,0.803,1.2,94.4,16003.4953,486.622,81.189,9.267,3.661,19.847,13.21710998,0,0,0.001,0,0,0,0,0,0.627,0.111,0,0,0,0,0,0,3.104,3192.321,129.335,0.008,0,0,0,0,0,0
1922,0.845,1.223,95.3,16901.78822,484.835,80.533,9.303,3.658,19.475,13.26994539,0,0,0.001,0,0,0,0,0,0.255,0.043,0,0,0,0,0,0,5.476,3192.321,129.335,0.008,0,0,0,0,0,0
1923,0.97,1.234,96.2,19666.57304,514.243,86.278,10.2,3.882,20.418,13.59603899,0,0,0.001,0,0,0,0,0,0.44,0.077,0,0,0,0,0,0,8.142,3192.321,129.335,0.008,0,0,0,0,0,0
1924,0.963,1.243,97.2,19467.34076,499.762,83.336,9.861,3.779,19.808,13.55806353,0,0,0.001,0,0,0,0,0,0.779,0.139,0,0,0,0,0,0,7.966,3192.321,129.335,0.008,0,0,0,0,0,0
1925,0.975,1.25,98.2,19681.55291,502.703,84.063,10.062,3.79,19.754,13.90314485,0,0,0.001,0,0,0,0,0,0.881,0.156,0,0,0,0,0,0,9.598,3192.321,129.335,0.008,0,0,0,0,0,0
1926,0.983,1.254,99.2,19751.45898,499.05,84.17,10.128,3.724,19.573,14.15576419,0,0,0.001,0,0,0,0,0,0.892,0.157,0,0,0,0,0,0,11.96,3192.321,129.335,0.008,0,0,0,0,0,0
1927,1.062,1.259,100,21078.67553,515.099,86.529,10.618,3.85,19.876,14.39104691,0,0,0.001,0,0,0,0,0,0.971,0.17,0,0,0,0,0,0,9.221,3192.321,129.335,0.008,0,0,0,0,0,0
1928,1.065,1.259,101,21006.27282,516.534,87.246,10.701,3.832,19.946,14.5578087,0,0,0.001,0,0,0,0,0,1.091,0.191,0,0,0,0,0,0,12.244,3192.321,129.335,0.008,0,0,0,0,0,0
1929,1.145,1.257,102,22337.48401,527.062,89.378,10.997,3.891,20.275,14.75016264,0,0.011,0.001,0,0,0,0,0,1.281,0.224,0,0,0,0,0,0,17.085,3192.321,129.335,0.008,0,0,0,0,0,0
1930,1.053,1.307,103,20732.14119,535.043,91.597,11.062,3.908,20.952,14.95077212,0,0.054,0.001,0,0,0,0,0,1.343,0.233,0,0,0.045,0,0,0,19.147,3192.321,129.335,0.008,0,0,0,0,0,0
1931,0.94,1.343,103,18295.41554,504.906,86.487,10.257,3.699,19.783,14.82611356,0,-0.047,0.001,0,0,0,0,0,1.236,0.213,0,0,0.673,0,0,0,22.374,3192.321,129.549,0.008,0,0,0,0,0,0
1932,0.847,1.364,104,16106.35708,510.885,88.039,10.33,3.705,20.193,14.94912101,0,-0.009,0.001,0,0,0,0,0,0.901,0.152,0,0,1.835,0,0,0,21.692,3192.321,130.513,0.008,0,0,0,0,0,0
1933,0.893,1.39,105,16945.72918,508.124,87.741,10.164,3.674,20.02,14.97553872,0,0.001,0.001,0,0,0,0,0,0.548,0.09,0,0,1.726,0,0,0,23.788,3192.321,131.607,0.008,0,0,0,0,0,0
1934,0.973,1.407,106,18625.97135,528.041,91.499,10.792,3.818,20.703,15.12744055,0,0.001,0.001,0,0,0,0,0,0.564,0.094,0,0,1.746,0,0,0,27.272,3192.321,132.571,0.008,0,0,0,0,0,0
1935,1.027,1.423,107,20019.59866,529.448,91.904,10.932,3.827,20.543,15.12248723,0,0.001,0.001,0,0,0,0,0,0.745,0.124,0,0,1.766,0,0,0,32.962,3192.321,133.547,0.008,0,0,0,0,0,0
1936,1.13,1.44,108,21537.55891,550.787,95.975,11.623,3.976,21.197,15.40565205,0,0.001,0.001,0,0,0,0,0,1.21,0.202,0,0,1.785,0,0,0,40.979,3192.321,134.523,0.008,0,0,0,0,0,0
1937,1.209,1.449,109,23164.37287,550.618,95.847,11.742,3.978,20.851,15.46756855,0,0.001,0.001,0,0,0,0,0,1.64,0.27,0,0,1.805,0,0,0,44.987,3192.321,135.499,0.008,0,0,0,0,0,0
1938,1.142,1.455,110,21480.6354,535.435,93.238,11.236,3.879,20.284,15.4543597,0,0.001,0.001,0,0,0,0,0,2.124,0.347,0,0,1.825,0,0,0,45.701,3192.321,136.475,0.008,0,0,0,0,0,0
1939,1.192,1.456,111,22943.66944,554.546,97.347,11.831,4.011,21.021,15.67560801,0,0.001,0.001,0,0,0,0,0,2.414,0.389,0,0,1.845,0.014,0,0,48.952,3192.321,137.451,0.008,0,0,0,0,0,0
1940,1.299,1.485,112,25088.28761,551.14,96.623,12.097,4.031,20.596,15.63763255,0,0.001,0.001,0,0,0,0,0,2.918,0.465,0,0,1.865,0.271,0,0,56.146,3192.32,138.427,0.008,0,0,0,0,0,0
1941,1.334,1.511,113,26038.51075,552.958,97.096,12.308,4.05,20.462,15.71358347,0,0.001,0.001,0,0,0,0,0,2.963,0.464,0,0,1.885,1.201,0,0,65.271,3192.322,139.404,0.245,0,0,0,0,0,0
1942,1.342,1.507,114,26624.72303,560.192,98.659,12.502,4.114,21.014,15.85970642,0,0.002,0.001,0,0,0,0,0,3.934,0.611,0,0,1.904,1.991,0,0,80.346,3192.317,140.38,0.223,0,0,0,0,0,0
1943,1.391,1.501,116,27032.17551,561.026,99.488,12.796,4.115,20.765,15.87208972,0,0.002,0.001,0,0,0,0,0,5.115,0.781,0,0,1.924,2.78,0,0,94.745,3204.454,141.356,0.195,0,0,0,0,0,0
1944,1.383,1.492,118,26503.38607,570.135,102.141,13.139,4.115,20.949,16.06692032,0,0.002,0.001,0,0,0,0,0,6.85,1.026,0.425,0,1.944,3.57,0,0,108.794,3235.416,142.332,0.167,0,0,0,0,0,0
1945,1.16,1.482,121,23347.1273,562.396,102.389,13.017,3.971,20.631,16.12388351,0,0.002,0.001,0,0,0,0,0,4.842,0.698,8.798,0.121,1.964,4.359,0,0,82.964,3251.022,143.308,0.148,0,0,0,0,0,0
1946,1.238,1.473,123,23069.99969,555.297,102.66,12.874,3.971,20.306,16.2551465,0,0.002,0.001,0,0,0,0,0,1.501,0.197,26.648,1.966,1.984,5.147,0,0,72.748,3268.473,144.284,0.097,0,0,0,0,0,0
1947,1.392,1.463,125,25903.19258,563.412,104.159,13.597,4.004,20.192,16.44172157,0,0.002,0.001,0,0,0,0,0,1.729,0.234,26.586,5.461,2.004,5.933,0,0,73.699,3285.941,145.26,0.076,0,0,0,0,0,0
1948,1.469,1.448,128,27085.60372,587.222,108.225,14.422,4.128,20.68,16.80579062,0,0.003,0.001,0,0,0,0,0,2.711,0.365,26.643,5.165,2.023,6.79,0,0,86.346,3303.403,146.236,0.062,0,0,0,0,0,0
1949,1.419,1.423,130,26122.89736,588.449,109.157,13.974,4.096,21.081,17.2614961,0,0.003,0.001,0,0,0,0,0.007,2.938,0.381,26.902,5.274,2.043,6.89,0,0,93.758,3320.867,147.213,0.038,0,0,0,0,0,0
1950,1.63,1.506,132,29064.44465,619.951,113.861,15.434,4.331,22.106,17.8336046,0,0.004,0.001,0,0,0,0,0.043,2.684,0.332,26.664,5.231,2.063,7.235,0,0,100.459,3338.175,148.189,0.005,0,0,0,0,0,0
1951,1.767,1.557,134,30291.29607,593.207,109.093,15.209,4.213,20.399,17.92358992,0,0.049,0.001,0,0,0,0,0.093,2.87,0.341,31.857,6.815,2.064,7.931,0,0,96.524,3356.754,149.165,-0.008,0,0,0,0,0,0
1952,1.795,1.578,137,30686.26533,607.575,112.735,15.567,4.282,20.985,18.49239622,0,0.177,0.001,0,0,0,0,0.251,3.223,0.364,38.196,10.809,2.268,7.862,0,0,71.792,3378.277,150.123,0.009,0,0,0,0,0,0
1953,1.841,1.607,141,31301.93802,623.983,116.779,16.209,4.4,21.601,19.05955141,0,0.325,0.001,0,0,0,0,0.263,3.296,0.348,40.743,15.238,2.45,8.08,0,0.031,79.166,3400.349,151.282,-0.006,0,0,0,0,0,0
1954,1.865,1.637,145,31510.15822,628.917,118.791,16.537,4.475,21.655,19.41619048,0,0.452,0.001,0,0,0,0,0.263,3.608,0.356,45.977,19.523,2.794,8.087,0,0.436,84.713,3438.554,152.376,0.002,0,0,0,0,0,0
1955,2.042,1.662,150,34455.20082,641.334,122.544,17.553,4.586,21.612,19.63826434,0,0.576,0.001,0,0,0,0,0.263,3.646,0.33,51.771,24.177,3.389,8.113,0,2.484,90.245,3474.203,153.474,-0.002,0,0,0,0,0,0
1956,2.177,1.694,155,37013.76276,674.56,129.965,18.737,4.848,22.758,20.14680524,0,0.698,0.001,0,0,0,0,0.263,3.648,0.301,59.514,30.393,3.718,8.178,0,5.311,95.814,3493.8,154.572,-0.006,0,0,0,0,0,0
1957,2.27,1.721,160,38760.91502,695.958,135.593,19.645,5.085,23.827,20.72964594,0,0.818,0.001,0,0,0,0,0.263,3.496,0.262,68.884,36.157,4.257,7.819,0,8.661,101.205,3520.114,155.67,0.009,0,0,0,0,0,0
1958,2.33,1.752,164,39227.78766,661.293,129.21,19.227,5.061,22.247,20.86090893,0,0.936,0.001,0,0,0,0,0.263,3.102,0.211,74.701,36.622,5.004,7.947,0,11.087,106.585,3547.111,156.768,0.006,0,0,0,0,0,0
1959,2.454,1.774,168,41199.63799,665.444,131.212,19.604,5.187,22.137,21.28689449,0,1.051,0.001,0,0,0,0,0.264,3.019,0.188,80.165,34.903,5.734,7.433,0,13.719,112.145,3574.397,157.844,0.004,0,0,0,0,0,0
1960,2.569,1.644,172,42848.42243,669.208,133.457,20.21,5.292,22.097,21.57583818,0,1.164,0.001,0,0,0,0,0.264,3.398,0.196,93.412,40.831,6.454,6.917,0,18.206,117.488,3601.481,159.13,0.002,0,0,0,0,0,0
1961,2.58,1.574,175,48230.69001,701.013,143.567,20.88,5.28,23.374,22.199131,0,1.275,0.001,0,0,0,0,0.395,3.559,0.191,108.169,53.89,7.363,7.337,0,20.821,123.039,3627.703,160.345,0,0,0.002,0,0,0,0
1962,2.686,1.529,179,49230.34672,678.857,140.108,21.472,5.269,22.55,22.61273325,0,1.384,0.001,0,0,0,0,0.527,3.555,0.179,122.492,68.483,8.464,7.668,0,26.166,128.129,3652.725,161.547,-0.002,0,0.003,0,0,0,0
1963,2.833,1.473,182,50770.77677,741.327,156.133,22.799,5.437,24.61,23.73053256,0,1.491,0.001,0,0,0,0,0.658,3.794,0.182,143.048,84.968,9.753,7.763,0.004,32.892,132.314,3676.277,162.95,-0.004,0,0.005,0,0,0,0
1964,2.995,1.42,187,52680.7103,689.774,146.58,23.346,5.264,22.407,23.62238506,0,1.595,0.001,0,0,0,0,0.659,3.972,0.184,167.726,102.345,11.017,7.916,0.093,36.52,136.954,3697.947,164.306,-0.006,0,0.006,0,0,0,0
1965,3.13,1.373,191,53907.06238,709.32,153.407,24.151,5.27,22.65,24.74348658,0,1.697,0.001,0,0,0,0,0.527,4.572,0.208,191.907,118.967,12.637,8.442,0.436,45.018,139.104,3717.63,165.447,-0.011,0,0.007,0,0,0,0
1966,3.288,1.329,196,55108.94735,710.949,156.497,24.906,5.285,22.434,26.04868651,0,1.796,0.001,0,0,0,0,0.528,4.924,0.223,215.343,133.967,14.698,9.099,0.566,63.306,138.858,3735.225,166.833,0.01,0.002,0.066,0,0,0,0
1967,3.393,1.306,201,54604.62504,746.217,164.777,26.435,5.39,23.585,27.38195526,0,1.894,0.001,0,0,0,0,0.528,5.592,0.259,242.355,150.82,16.671,9.604,0.674,89.628,138.938,3750.949,168.358,0.025,0.003,0.18,0,0,0,0
1968,3.566,1.303,207,56705.80158,741.122,165.216,27.483,5.375,22.854,28.38995596,0,1.989,0.001,0,0,0,0,0.791,6.457,0.313,272.764,171.514,19.055,10.06,0.975,114.716,138.886,3764.715,169.817,0.125,0.004,0.262,0,0,0,0
1969,3.78,1.31,212,58298.16185,747.038,169.683,28.093,5.404,22.1,28.86299806,0,2.082,0.001,0,0,0,0,0.791,7.156,0.373,305.481,197.619,21.784,10.466,1.24,137.554,138.901,3776.609,171.281,0.398,0.004,0.313,0,0,0,0
1970,4.053,1.276,216,61351.55884,781.045,179.687,29.863,5.55,22.78,30.933486,0,2.172,0.001,0,0.001,0,0,0.66,8.552,0.493,337.416,227.634,25.083,10.823,1.679,150.584,138.981,3786.967,172.746,0.551,0.008,0.332,0,0,0,0
1971,4.208,1.24,211,61537.80857,796.21,183.537,30.653,5.704,23.195,31.48165346,0,2.261,0.001,0,0,0.021,0,0.792,9.621,0.623,365.233,253.61,28.737,11.162,1.974,167.908,138.959,3795.778,174.191,0.64,0.071,0.36,0,0,0,0
1972,4.376,1.204,220,63283.46285,869.144,196.793,32.531,5.975,25.556,32.66879925,0,2.346,0.001,0,0,0.057,0,0.923,10.798,0.787,395.484,281.773,32.93,11.574,2.057,208.54,138.836,3803.344,175.817,0.739,0.183,0.425,0,0,0,0
1973,4.614,1.177,223,66125.64367,826.036,186.527,33.261,5.896,23.456,32.98746286,0,2.43,0.001,0,0,0.082,0,0.924,12.148,0.991,435.931,321.602,37.693,12.071,2.503,262.867,138.764,3809.791,177.608,0.949,0.296,0.496,0,0,0,0
1974,4.623,1.137,222,65181.91181,824.628,183.603,33.205,5.972,23.6,33.59341906,0,2.511,0.001,0,0,0.096,0,0.924,14.08,1.272,481.621,364.369,43.145,12.655,2.932,316.205,138.954,3815.085,179.108,1.398,0.388,0.576,0,0,0,0
1975,4.596,1.106,227,63997.00403,816.928,177.515,32.777,5.999,23.13,34.24147848,0,2.59,0.001,0,0,0.098,0,1.056,16.095,1.579,494,374.492,49.583,13.325,3.304,334.126,139.051,3819.606,180.855,2.016,0.465,0.663,0,0,0,0
1976,4.864,1.088,233,66961.02113,856.701,186.368,34.446,6.241,24.434,35.10913511,0,2.666,0.001,0,0.112,0.089,0,1.171,14.563,1.461,478.619,371.674,56.665,14.453,4.185,372.502,138.887,3823.495,182.769,2.656,0.979,0.836,0,0,0,0
1977,5.016,1.064,239,67581.18778,868.439,189.227,35.176,6.353,24.387,35.7258235,0,2.74,0.001,0,0.299,0.068,0,1.324,16.116,1.539,466.188,370.135,67.507,15.609,4.792,460.417,138.827,3826.685,184.391,3.347,1.745,1.048,0,0,0,0
1978,5.074,1.028,240,67825.859,897.412,192.936,36.494,6.579,25.02,36.52330809,0,2.812,0.001,0,0.424,0.035,0,1.726,18.185,1.793,448.669,355.363,56.095,16.212,5.3,568.487,138.837,3829.343,186.265,3.961,2.217,1.199,0,0,0,0
1979,5.357,1.001,247,68919.8889,900.474,196.018,37.171,6.677,25.212,37.26135283,0,4.702,0.001,0,0.486,0.014,0,2.898,17.725,1.832,419.475,322.149,64.681,16.258,5.709,583.655,138.834,3831.58,188.278,4.358,2.39,1.285,0,0,0,0
1980,5.301,1.04,249,68586.33711,891.099,194.502,36.913,6.622,25.259,37.96307322,0,5.223,0.001,0,0.483,-0.141,0,3.162,18.476,1.958,405.461,297.572,91.286,15.751,6.021,560.106,140.662,3833.417,190.225,4.791,2.261,1.303,0,0,0,0
1981,5.138,1.05,246,66495.64648,875.789,189.17,36.147,6.578,24.873,38.28421349,0,5.621,0.001,0,0.416,-0.239,0,2.9,19.867,2.156,442.77,307.756,112.805,15.048,6.938,558.971,134.317,3834.93,192.159,5.174,2.178,1.338,0,0,0,0
1982,5.094,1.062,264,65342.19642,967.437,206.886,36.6,6.915,28.273,39.35165404,0,5.388,0.001,0,0.346,-0.028,0,3.164,17.974,2.05,413.393,309.465,146.337,15.202,8.432,550.786,133.602,3836.176,194.295,5.78,2.475,1.38,0,0,0,0
1983,5.075,1.104,258,64365.50885,862.029,183.837,35.217,6.626,24.459,39.33431742,0,4.019,0.001,0,0.352,0.281,0,3.165,16.703,1.676,452.676,297.929,130.634,13.191,9.917,570.073,137.281,3837.27,196.365,7.093,2.896,1.403,0,0,0,0
