"run_index","run_name","beta","q10","s","diff"
1164,"hectorSA-1164",0.36,2,6.52246,3.21558
1165,"hectorSA-1165",0.36,2,3.52246,1.46558
1166,"hectorSA-1166",0.36,2,2.02246,2.34058
1167,"hectorSA-1167",0.36,2,5.02246,0.59058
1168,"hectorSA-1168",0.36,2,5.58496,1.3562
1169,"hectorSA-1169",0.36,2,2.58496,3.1062
1170,"hectorSA-1170",0.36,2,1.08496,2.2312
1171,"hectorSA-1171",0.36,2,4.08496,3.9812
1172,"hectorSA-1172",0.36,2,3.33496,0.9187
1173,"hectorSA-1173",0.36,2,6.33496,2.6687
1174,"hectorSA-1174",0.36,2,4.83496,1.7937
1175,"hectorSA-1175",0.36,2,1.83496,3.5437
1176,"hectorSA-1176",0.36,2,4.45996,2.44995
1177,"hectorSA-1177",0.36,2,1.45996,0.69995
1178,"hectorSA-1178",0.36,2,2.95996,3.32495
1179,"hectorSA-1179",0.36,2,5.95996,1.57495
1180,"hectorSA-1180",0.36,2,2.20996,2.88745
1181,"hectorSA-1181",0.36,2,5.20996,1.13745
1182,"hectorSA-1182",0.36,2,6.70996,3.76245
1183,"hectorSA-1183",0.36,2,3.70996,2.01245
1184,"hectorSA-1184",0.36,2,4.17871,3.16089
1185,"hectorSA-1185",0.36,2,1.17871,1.41089
1186,"hectorSA-1186",0.36,2,2.67871,2.28589
1187,"hectorSA-1187",0.36,2,5.67871,0.53589
1188,"hectorSA-1188",0.36,2,1.92871,3.59839
1189,"hectorSA-1189",0.36,2,4.92871,1.84839
1190,"hectorSA-1190",0.36,2,6.42871,2.72339
1191,"hectorSA-1191",0.36,2,3.42871,0.97339
1192,"hectorSA-1192",0.36,2,6.05371,2.06714
1193,"hectorSA-1193",0.36,2,3.05371,3.81714
1194,"hectorSA-1194",0.36,2,1.55371,1.19214
1195,"hectorSA-1195",0.36,2,4.55371,2.94214
1196,"hectorSA-1196",0.36,2,3.80371,1.62964
1197,"hectorSA-1197",0.36,2,6.80371,3.37964
1198,"hectorSA-1198",0.36,2,5.30371,0.75464
1199,"hectorSA-1199",0.36,2,2.30371,2.50464
1200,"hectorSA-1200",0.36,2,3.24121,2.83276
1201,"hectorSA-1201",0.36,2,6.24121,1.08276
1202,"hectorSA-1202",0.36,2,4.74121,3.70776
1203,"hectorSA-1203",0.36,2,1.74121,1.95776
1204,"hectorSA-1204",0.36,2,6.99121,2.39526
1205,"hectorSA-1205",0.36,2,3.99121,0.64526
1206,"hectorSA-1206",0.36,2,2.49121,3.27026
1207,"hectorSA-1207",0.36,2,5.49121,1.52026
1208,"hectorSA-1208",0.36,2,1.36621,0.86401
1209,"hectorSA-1209",0.36,2,4.36621,2.61401
1210,"hectorSA-1210",0.36,2,5.86621,1.73901
1211,"hectorSA-1211",0.36,2,2.86621,3.48901
1212,"hectorSA-1212",0.36,2,5.11621,1.30151
1213,"hectorSA-1213",0.36,2,2.11621,3.05151
1214,"hectorSA-1214",0.36,2,3.61621,2.17651
1215,"hectorSA-1215",0.36,2,6.61621,3.92651
1216,"hectorSA-1216",0.36,2,3.47559,2.58667
1217,"hectorSA-1217",0.36,2,6.47559,0.83667
1218,"hectorSA-1218",0.36,2,4.97559,3.46167
1219,"hectorSA-1219",0.36,2,1.97559,1.71167
1220,"hectorSA-1220",0.36,2,5.72559,3.02417
1221,"hectorSA-1221",0.36,2,2.72559,1.27417
1222,"hectorSA-1222",0.36,2,1.22559,3.89917
1223,"hectorSA-1223",0.36,2,4.22559,2.14917
1224,"hectorSA-1224",0.36,2,2.35059,1.05542
1225,"hectorSA-1225",0.36,2,5.35059,2.80542
1226,"hectorSA-1226",0.36,2,6.85059,1.93042
1227,"hectorSA-1227",0.36,2,3.85059,3.68042
1228,"hectorSA-1228",0.36,2,4.60059,0.61792
1229,"hectorSA-1229",0.36,2,1.60059,2.36792
1230,"hectorSA-1230",0.36,2,3.10059,1.49292
1231,"hectorSA-1231",0.36,2,6.10059,3.24292
1232,"hectorSA-1232",0.36,2,5.16309,3.78979
1233,"hectorSA-1233",0.36,2,2.16309,2.03979
1234,"hectorSA-1234",0.36,2,3.66309,2.91479
1235,"hectorSA-1235",0.36,2,6.66309,1.16479
1236,"hectorSA-1236",0.36,2,1.41309,3.35229
1237,"hectorSA-1237",0.36,2,4.41309,1.60229
1238,"hectorSA-1238",0.36,2,5.91309,2.47729
1239,"hectorSA-1239",0.36,2,2.91309,0.72729
1240,"hectorSA-1240",0.36,2,6.28809,1.38354
1241,"hectorSA-1241",0.36,2,3.28809,3.13354
1242,"hectorSA-1242",0.36,2,1.78809,0.50854
1243,"hectorSA-1243",0.36,2,4.78809,2.25854
1244,"hectorSA-1244",0.36,2,2.53809,1.82104
1245,"hectorSA-1245",0.36,2,5.53809,3.57104
1246,"hectorSA-1246",0.36,2,4.03809,0.94604
1247,"hectorSA-1247",0.36,2,1.03809,2.69604
1248,"hectorSA-1248",0.36,2,6.75684,0.67261
1249,"hectorSA-1249",0.36,2,3.75684,2.42261
1250,"hectorSA-1250",0.36,2,2.25684,1.54761
1251,"hectorSA-1251",0.36,2,5.25684,3.29761
1252,"hectorSA-1252",0.36,2,3.00684,1.11011
1253,"hectorSA-1253",0.36,2,6.00684,2.86011
1254,"hectorSA-1254",0.36,2,4.50684,1.98511
1255,"hectorSA-1255",0.36,2,1.50684,3.73511
1256,"hectorSA-1256",0.36,2,4.88184,3.07886
1257,"hectorSA-1257",0.36,2,1.88184,1.32886
1258,"hectorSA-1258",0.36,2,3.38184,3.95386
1259,"hectorSA-1259",0.36,2,6.38184,2.20386
1260,"hectorSA-1260",0.36,2,1.13184,2.64136
1261,"hectorSA-1261",0.36,2,4.13184,0.89136
1262,"hectorSA-1262",0.36,2,5.63184,3.51636
1263,"hectorSA-1263",0.36,2,2.63184,1.76636
1264,"hectorSA-1264",0.36,2,2.06934,1.87573
1265,"hectorSA-1265",0.36,2,5.06934,3.62573
1266,"hectorSA-1266",0.36,2,6.56934,1.00073
1267,"hectorSA-1267",0.36,2,3.56934,2.75073
1268,"hectorSA-1268",0.36,2,4.31934,1.43823
1269,"hectorSA-1269",0.36,2,1.31934,3.18823
1270,"hectorSA-1270",0.36,2,2.81934,0.56323
1271,"hectorSA-1271",0.36,2,5.81934,2.31323
1272,"hectorSA-1272",0.36,2,3.94434,3.40698
1273,"hectorSA-1273",0.36,2,6.94434,1.65698
1274,"hectorSA-1274",0.36,2,5.44434,2.53198
1275,"hectorSA-1275",0.36,2,2.44434,0.78198
1276,"hectorSA-1276",0.36,2,6.19434,3.84448
1277,"hectorSA-1277",0.36,2,3.19434,2.09448
1278,"hectorSA-1278",0.36,2,1.69434,2.96948
1279,"hectorSA-1279",0.36,2,4.69434,1.21948
1280,"hectorSA-1280",0.36,2,3.74512,3.76929
1281,"hectorSA-1281",0.36,2,6.74512,2.01929
1282,"hectorSA-1282",0.36,2,5.24512,2.89429
1283,"hectorSA-1283",0.36,2,2.24512,1.14429
1284,"hectorSA-1284",0.36,2,5.99512,3.33179
1285,"hectorSA-1285",0.36,2,2.99512,1.58179
1286,"hectorSA-1286",0.36,2,1.49512,2.45679
1287,"hectorSA-1287",0.36,2,4.49512,0.70679
1288,"hectorSA-1288",0.36,2,1.87012,1.80054
1289,"hectorSA-1289",0.36,2,4.87012,3.55054
1290,"hectorSA-1290",0.36,2,6.37012,0.92554
1291,"hectorSA-1291",0.36,2,3.37012,2.67554
1292,"hectorSA-1292",0.36,2,4.12012,2.23804
1293,"hectorSA-1293",0.36,2,1.12012,3.98804
1294,"hectorSA-1294",0.36,2,2.62012,1.36304
1295,"hectorSA-1295",0.36,2,5.62012,3.11304
1296,"hectorSA-1296",0.36,2,5.05762,2.34741
1297,"hectorSA-1297",0.36,2,2.05762,0.59741
1298,"hectorSA-1298",0.36,2,3.55762,3.22241
1299,"hectorSA-1299",0.36,2,6.55762,1.47241
1300,"hectorSA-1300",0.36,2,1.30762,2.78491
1301,"hectorSA-1301",0.36,2,4.30762,1.03491
1302,"hectorSA-1302",0.36,2,5.80762,3.65991
1303,"hectorSA-1303",0.36,2,2.80762,1.90991
1304,"hectorSA-1304",0.36,2,6.93262,1.25366
1305,"hectorSA-1305",0.36,2,3.93262,3.00366
1306,"hectorSA-1306",0.36,2,2.43262,2.12866
1307,"hectorSA-1307",0.36,2,5.43262,3.87866
1308,"hectorSA-1308",0.36,2,3.18262,0.81616
1309,"hectorSA-1309",0.36,2,6.18262,2.56616
1310,"hectorSA-1310",0.36,2,4.68262,1.69116
1311,"hectorSA-1311",0.36,2,1.68262,3.44116
1312,"hectorSA-1312",0.36,2,6.46387,2.18335
1313,"hectorSA-1313",0.36,2,3.46387,3.93335
1314,"hectorSA-1314",0.36,2,1.96387,1.30835
1315,"hectorSA-1315",0.36,2,4.96387,3.05835
1316,"hectorSA-1316",0.36,2,2.71387,1.74585
1317,"hectorSA-1317",0.36,2,5.71387,3.49585
1318,"hectorSA-1318",0.36,2,4.21387,0.87085
1319,"hectorSA-1319",0.36,2,1.21387,2.62085
1320,"hectorSA-1320",0.36,2,5.33887,3.2771
1321,"hectorSA-1321",0.36,2,2.33887,1.5271
1322,"hectorSA-1322",0.36,2,3.83887,2.4021
1323,"hectorSA-1323",0.36,2,6.83887,0.6521
1324,"hectorSA-1324",0.36,2,1.58887,3.7146
1325,"hectorSA-1325",0.36,2,4.58887,1.9646
1326,"hectorSA-1326",0.36,2,6.08887,2.8396
1327,"hectorSA-1327",0.36,2,3.08887,1.0896
1328,"hectorSA-1328",0.36,2,2.15137,0.76147
1329,"hectorSA-1329",0.36,2,5.15137,2.51147
1330,"hectorSA-1330",0.36,2,6.65137,1.63647
1331,"hectorSA-1331",0.36,2,3.65137,3.38647
1332,"hectorSA-1332",0.36,2,4.40137,1.19897
1333,"hectorSA-1333",0.36,2,1.40137,2.94897
1334,"hectorSA-1334",0.36,2,2.90137,2.07397
1335,"hectorSA-1335",0.36,2,5.90137,3.82397
1336,"hectorSA-1336",0.36,2,3.27637,2.73022
1337,"hectorSA-1337",0.36,2,6.27637,0.98022
1338,"hectorSA-1338",0.36,2,4.77637,3.60522
1339,"hectorSA-1339",0.36,2,1.77637,1.85522
1340,"hectorSA-1340",0.36,2,5.52637,2.29272
1341,"hectorSA-1341",0.36,2,2.52637,0.54272
1342,"hectorSA-1342",0.36,2,1.02637,3.16772
1343,"hectorSA-1343",0.36,2,4.02637,1.41772
1344,"hectorSA-1344",0.36,2,1.16699,0.95288
1345,"hectorSA-1345",0.36,2,4.16699,2.70288
1346,"hectorSA-1346",0.36,2,5.66699,1.82788
1347,"hectorSA-1347",0.36,2,2.66699,3.57788
1348,"hectorSA-1348",0.36,2,4.91699,0.51538
1349,"hectorSA-1349",0.36,2,1.91699,2.26538
1350,"hectorSA-1350",0.36,2,3.41699,1.39038
1351,"hectorSA-1351",0.36,2,6.41699,3.14038
1352,"hectorSA-1352",0.36,2,3.04199,2.48413
1353,"hectorSA-1353",0.36,2,6.04199,0.73413
1354,"hectorSA-1354",0.36,2,4.54199,3.35913
1355,"hectorSA-1355",0.36,2,1.54199,1.60913
1356,"hectorSA-1356",0.36,2,6.79199,2.92163
1357,"hectorSA-1357",0.36,2,3.79199,1.17163
1358,"hectorSA-1358",0.36,2,2.29199,3.79663
1359,"hectorSA-1359",0.36,2,5.29199,2.04663
1360,"hectorSA-1360",0.36,2,6.22949,1.49976
1361,"hectorSA-1361",0.36,2,3.22949,3.24976
1362,"hectorSA-1362",0.36,2,1.72949,0.62476
1363,"hectorSA-1363",0.36,2,4.72949,2.37476
1364,"hectorSA-1364",0.36,2,3.97949,1.93726
1365,"hectorSA-1365",0.36,2,6.97949,3.68726
1366,"hectorSA-1366",0.36,2,5.47949,1.06226
1367,"hectorSA-1367",0.36,2,2.47949,2.81226
1368,"hectorSA-1368",0.36,2,4.35449,3.90601
1369,"hectorSA-1369",0.36,2,1.35449,2.15601
1370,"hectorSA-1370",0.36,2,2.85449,3.03101
1371,"hectorSA-1371",0.36,2,5.85449,1.28101
1372,"hectorSA-1372",0.36,2,2.10449,3.46851
1373,"hectorSA-1373",0.36,2,5.10449,1.71851
1374,"hectorSA-1374",0.36,2,6.60449,2.59351
1375,"hectorSA-1375",0.36,2,3.60449,0.84351
1376,"hectorSA-1376",0.36,2,4.63574,2.97632
1377,"hectorSA-1377",0.36,2,1.63574,1.22632
1378,"hectorSA-1378",0.36,2,3.13574,3.85132
1379,"hectorSA-1379",0.36,2,6.13574,2.10132
1380,"hectorSA-1380",0.36,2,2.38574,2.53882
1381,"hectorSA-1381",0.36,2,5.38574,0.78882
1382,"hectorSA-1382",0.36,2,6.88574,3.41382
1383,"hectorSA-1383",0.36,2,3.88574,1.66382
1384,"hectorSA-1384",0.36,2,5.76074,0.57007
1385,"hectorSA-1385",0.36,2,2.76074,2.32007
1386,"hectorSA-1386",0.36,2,1.26074,1.44507
1387,"hectorSA-1387",0.36,2,4.26074,3.19507
1388,"hectorSA-1388",0.36,2,3.51074,1.00757
1389,"hectorSA-1389",0.36,2,6.51074,2.75757
1390,"hectorSA-1390",0.36,2,5.01074,1.88257
1391,"hectorSA-1391",0.36,2,2.01074,3.63257
1392,"hectorSA-1392",0.36,2,2.57324,3.52319
1393,"hectorSA-1393",0.36,2,5.57324,1.77319
1394,"hectorSA-1394",0.36,2,4.07324,2.64819
1395,"hectorSA-1395",0.36,2,1.07324,0.89819
1396,"hectorSA-1396",0.36,2,6.32324,3.96069
1397,"hectorSA-1397",0.36,2,3.32324,2.21069
1398,"hectorSA-1398",0.36,2,1.82324,3.08569
1399,"hectorSA-1399",0.36,2,4.82324,1.33569
1400,"hectorSA-1400",0.36,2,1.44824,1.99194
1401,"hectorSA-1401",0.36,2,4.44824,3.74194
1402,"hectorSA-1402",0.36,2,5.94824,1.11694
1403,"hectorSA-1403",0.36,2,2.94824,2.86694
1404,"hectorSA-1404",0.36,2,5.19824,1.55444
1405,"hectorSA-1405",0.36,2,2.19824,3.30444
1406,"hectorSA-1406",0.36,2,3.69824,0.67944
1407,"hectorSA-1407",0.36,2,6.69824,2.42944
1408,"hectorSA-1408",0.36,2,5.40918,0.91187
1409,"hectorSA-1409",0.36,2,2.40918,2.66187
1410,"hectorSA-1410",0.36,2,3.90918,1.78687
1411,"hectorSA-1411",0.36,2,6.90918,3.53687
1412,"hectorSA-1412",0.36,2,1.65918,1.34937
1413,"hectorSA-1413",0.36,2,4.65918,3.09937
1414,"hectorSA-1414",0.36,2,6.15918,2.22437
1415,"hectorSA-1415",0.36,2,3.15918,3.97437
1416,"hectorSA-1416",0.36,2,6.53418,2.88062
1417,"hectorSA-1417",0.36,2,3.53418,1.13062
1418,"hectorSA-1418",0.36,2,2.03418,3.75562
1419,"hectorSA-1419",0.36,2,5.03418,2.00562
1420,"hectorSA-1420",0.36,2,2.78418,2.44312
1421,"hectorSA-1421",0.36,2,5.78418,0.69312
1422,"hectorSA-1422",0.36,2,4.28418,3.31812
1423,"hectorSA-1423",0.36,2,1.28418,1.56812
1424,"hectorSA-1424",0.36,2,3.34668,2.11499
1425,"hectorSA-1425",0.36,2,6.34668,3.86499
1426,"hectorSA-1426",0.36,2,4.84668,1.23999
1427,"hectorSA-1427",0.36,2,1.84668,2.98999
1428,"hectorSA-1428",0.36,2,5.59668,1.67749
1429,"hectorSA-1429",0.36,2,2.59668,3.42749
1430,"hectorSA-1430",0.36,2,1.09668,0.80249
1431,"hectorSA-1431",0.36,2,4.09668,2.55249
1432,"hectorSA-1432",0.36,2,2.22168,3.20874
1433,"hectorSA-1433",0.36,2,5.22168,1.45874
1434,"hectorSA-1434",0.36,2,6.72168,2.33374
1435,"hectorSA-1435",0.36,2,3.72168,0.58374
1436,"hectorSA-1436",0.36,2,4.47168,3.64624
1437,"hectorSA-1437",0.36,2,1.47168,1.89624
1438,"hectorSA-1438",0.36,2,2.97168,2.77124
1439,"hectorSA-1439",0.36,2,5.97168,1.02124
1440,"hectorSA-1440",0.36,2,1.75293,2.38843
1441,"hectorSA-1441",0.36,2,4.75293,0.63843
1442,"hectorSA-1442",0.36,2,6.25293,3.26343
1443,"hectorSA-1443",0.36,2,3.25293,1.51343
1444,"hectorSA-1444",0.36,2,4.00293,2.82593
1445,"hectorSA-1445",0.36,2,1.00293,1.07593
1446,"hectorSA-1446",0.36,2,2.50293,3.70093
1447,"hectorSA-1447",0.36,2,5.50293,1.95093
1448,"hectorSA-1448",0.36,2,3.62793,1.29468
1449,"hectorSA-1449",0.36,2,6.62793,3.04468
1450,"hectorSA-1450",0.36,2,5.12793,2.16968
1451,"hectorSA-1451",0.36,2,2.12793,3.91968
1452,"hectorSA-1452",0.36,2,5.87793,0.85718
1453,"hectorSA-1453",0.36,2,2.87793,2.60718
1454,"hectorSA-1454",0.36,2,1.37793,1.73218
1455,"hectorSA-1455",0.36,2,4.37793,3.48218
1456,"hectorSA-1456",0.36,2,6.81543,3.59155
1457,"hectorSA-1457",0.36,2,3.81543,1.84155
1458,"hectorSA-1458",0.36,2,2.31543,2.71655
1459,"hectorSA-1459",0.36,2,5.31543,0.96655
1460,"hectorSA-1460",0.36,2,3.06543,3.15405
1461,"hectorSA-1461",0.36,2,6.06543,1.40405
1462,"hectorSA-1462",0.36,2,4.56543,2.27905
1463,"hectorSA-1463",0.36,2,1.56543,0.52905
1464,"hectorSA-1464",0.36,2,4.94043,1.6228
1465,"hectorSA-1465",0.36,2,1.94043,3.3728
1466,"hectorSA-1466",0.36,2,3.44043,0.7478
1467,"hectorSA-1467",0.36,2,6.44043,2.4978
1468,"hectorSA-1468",0.36,2,1.19043,2.0603
1469,"hectorSA-1469",0.36,2,4.19043,3.8103
1470,"hectorSA-1470",0.36,2,5.69043,1.1853
1471,"hectorSA-1471",0.36,2,2.69043,2.9353
1472,"hectorSA-1472",0.36,2,5.83105,3.34546
1473,"hectorSA-1473",0.36,2,2.83105,1.59546
1474,"hectorSA-1474",0.36,2,1.33105,2.47046
1475,"hectorSA-1475",0.36,2,4.33105,0.72046
1476,"hectorSA-1476",0.36,2,3.58105,3.78296
1477,"hectorSA-1477",0.36,2,6.58105,2.03296
1478,"hectorSA-1478",0.36,2,5.08105,2.90796
1479,"hectorSA-1479",0.36,2,2.08105,1.15796
1480,"hectorSA-1480",0.36,2,4.70605,1.81421
1481,"hectorSA-1481",0.36,2,1.70605,3.56421
1482,"hectorSA-1482",0.36,2,3.20605,0.93921
1483,"hectorSA-1483",0.36,2,6.20605,2.68921
1484,"hectorSA-1484",0.36,2,2.45605,1.37671
1485,"hectorSA-1485",0.36,2,5.45605,3.12671
1486,"hectorSA-1486",0.36,2,6.95605,0.50171
1487,"hectorSA-1487",0.36,2,3.95605,2.25171
1488,"hectorSA-1488",0.36,2,1.51855,3.01733
1489,"hectorSA-1489",0.36,2,4.51855,1.26733
1490,"hectorSA-1490",0.36,2,6.01855,3.89233
1491,"hectorSA-1491",0.36,2,3.01855,2.14233
1492,"hectorSA-1492",0.36,2,5.26855,2.57983
1493,"hectorSA-1493",0.36,2,2.26855,0.82983
1494,"hectorSA-1494",0.36,2,3.76855,3.45483
1495,"hectorSA-1495",0.36,2,6.76855,1.70483
1496,"hectorSA-1496",0.36,2,2.64355,0.61108
1497,"hectorSA-1497",0.36,2,5.64355,2.36108
1498,"hectorSA-1498",0.36,2,4.14355,1.48608
1499,"hectorSA-1499",0.36,2,1.14355,3.23608
1500,"hectorSA-1500",0.36,2,6.39355,1.04858
1501,"hectorSA-1501",0.36,2,3.39355,2.79858
1502,"hectorSA-1502",0.36,2,1.89355,1.92358
1503,"hectorSA-1503",0.36,2,4.89355,3.67358
1504,"hectorSA-1504",0.36,2,2.9248,1.4314
1505,"hectorSA-1505",0.36,2,5.9248,3.1814
1506,"hectorSA-1506",0.36,2,4.4248,0.5564
1507,"hectorSA-1507",0.36,2,1.4248,2.3064
1508,"hectorSA-1508",0.36,2,6.6748,1.8689
1509,"hectorSA-1509",0.36,2,3.6748,3.6189
1510,"hectorSA-1510",0.36,2,2.1748,0.9939
1511,"hectorSA-1511",0.36,2,5.1748,2.7439
1512,"hectorSA-1512",0.36,2,1.0498,3.83765
1513,"hectorSA-1513",0.36,2,4.0498,2.08765
1514,"hectorSA-1514",0.36,2,5.5498,2.96265
1515,"hectorSA-1515",0.36,2,2.5498,1.21265
1516,"hectorSA-1516",0.36,2,4.7998,3.40015
1517,"hectorSA-1517",0.36,2,1.7998,1.65015
1518,"hectorSA-1518",0.36,2,3.2998,2.52515
1519,"hectorSA-1519",0.36,2,6.2998,0.77515
1520,"hectorSA-1520",0.36,2,4.2373,1.10327
1521,"hectorSA-1521",0.36,2,1.2373,2.85327
1522,"hectorSA-1522",0.36,2,2.7373,1.97827
1523,"hectorSA-1523",0.36,2,5.7373,3.72827
1524,"hectorSA-1524",0.36,2,1.9873,0.66577
1525,"hectorSA-1525",0.36,2,4.9873,2.41577
1526,"hectorSA-1526",0.36,2,6.4873,1.54077
1527,"hectorSA-1527",0.36,2,3.4873,3.29077
1528,"hectorSA-1528",0.36,2,6.1123,2.63452
1529,"hectorSA-1529",0.36,2,3.1123,0.88452
1530,"hectorSA-1530",0.36,2,1.6123,3.50952
1531,"hectorSA-1531",0.36,2,4.6123,1.75952
1532,"hectorSA-1532",0.36,2,3.8623,3.07202
1533,"hectorSA-1533",0.36,2,6.8623,1.32202
1534,"hectorSA-1534",0.36,2,5.3623,3.94702
1535,"hectorSA-1535",0.36,2,2.3623,2.19702
1536,"hectorSA-1536",0.36,2,4.33691,2.2688
1537,"hectorSA-1537",0.36,2,1.33691,0.5188
1538,"hectorSA-1538",0.36,2,2.83691,3.1438
1539,"hectorSA-1539",0.36,2,5.83691,1.3938
1540,"hectorSA-1540",0.36,2,2.08691,2.7063
1541,"hectorSA-1541",0.36,2,5.08691,0.9563
1542,"hectorSA-1542",0.36,2,6.58691,3.5813
1543,"hectorSA-1543",0.36,2,3.58691,1.8313
1544,"hectorSA-1544",0.36,2,6.21191,1.17505
1545,"hectorSA-1545",0.36,2,3.21191,2.92505
1546,"hectorSA-1546",0.36,2,1.71191,2.05005
1547,"hectorSA-1547",0.36,2,4.71191,3.80005
1548,"hectorSA-1548",0.36,2,3.96191,0.73755
1549,"hectorSA-1549",0.36,2,6.96191,2.48755
1550,"hectorSA-1550",0.36,2,5.46191,1.61255
1551,"hectorSA-1551",0.36,2,2.46191,3.36255
1552,"hectorSA-1552",0.36,2,3.02441,3.69067
1553,"hectorSA-1553",0.36,2,6.02441,1.94067
1554,"hectorSA-1554",0.36,2,4.52441,2.81567
1555,"hectorSA-1555",0.36,2,1.52441,1.06567
1556,"hectorSA-1556",0.36,2,6.77441,3.25317
1557,"hectorSA-1557",0.36,2,3.77441,1.50317
1558,"hectorSA-1558",0.36,2,2.27441,2.37817
1559,"hectorSA-1559",0.36,2,5.27441,0.62817
1560,"hectorSA-1560",0.36,2,1.14941,1.72192
1561,"hectorSA-1561",0.36,2,4.14941,3.47192
1562,"hectorSA-1562",0.36,2,5.64941,0.84692
1563,"hectorSA-1563",0.36,2,2.64941,2.59692
1564,"hectorSA-1564",0.36,2,4.89941,2.15942
1565,"hectorSA-1565",0.36,2,1.89941,3.90942
1566,"hectorSA-1566",0.36,2,3.39941,1.28442
1567,"hectorSA-1567",0.36,2,6.39941,3.03442
1568,"hectorSA-1568",0.36,2,1.43066,0.79224
1569,"hectorSA-1569",0.36,2,4.43066,2.54224
1570,"hectorSA-1570",0.36,2,5.93066,1.66724
1571,"hectorSA-1571",0.36,2,2.93066,3.41724
1572,"hectorSA-1572",0.36,2,5.18066,1.22974
1573,"hectorSA-1573",0.36,2,2.18066,2.97974
1574,"hectorSA-1574",0.36,2,3.68066,2.10474
1575,"hectorSA-1575",0.36,2,6.68066,3.85474
1576,"hectorSA-1576",0.36,2,2.55566,2.76099
1577,"hectorSA-1577",0.36,2,5.55566,1.01099
1578,"hectorSA-1578",0.36,2,4.05566,3.63599
1579,"hectorSA-1579",0.36,2,1.05566,1.88599
1580,"hectorSA-1580",0.36,2,6.30566,2.32349
1581,"hectorSA-1581",0.36,2,3.30566,0.57349
1582,"hectorSA-1582",0.36,2,1.80566,3.19849
1583,"hectorSA-1583",0.36,2,4.80566,1.44849
1584,"hectorSA-1584",0.36,2,5.74316,2.21411
1585,"hectorSA-1585",0.36,2,2.74316,3.96411
1586,"hectorSA-1586",0.36,2,1.24316,1.33911
1587,"hectorSA-1587",0.36,2,4.24316,3.08911
1588,"hectorSA-1588",0.36,2,3.49316,1.77661
1589,"hectorSA-1589",0.36,2,6.49316,3.52661
1590,"hectorSA-1590",0.36,2,4.99316,0.90161
1591,"hectorSA-1591",0.36,2,1.99316,2.65161
1592,"hectorSA-1592",0.36,2,4.61816,3.30786
1593,"hectorSA-1593",0.36,2,1.61816,1.55786
1594,"hectorSA-1594",0.36,2,3.11816,2.43286
1595,"hectorSA-1595",0.36,2,6.11816,0.68286
1596,"hectorSA-1596",0.36,2,2.36816,3.74536
1597,"hectorSA-1597",0.36,2,5.36816,1.99536
1598,"hectorSA-1598",0.36,2,6.86816,2.87036
1599,"hectorSA-1599",0.36,2,3.86816,1.12036
1600,"hectorSA-1600",0.36,2,6.91504,1.58521
1601,"hectorSA-1601",0.36,2,3.91504,3.33521
1602,"hectorSA-1602",0.36,2,2.41504,0.71021
1603,"hectorSA-1603",0.36,2,5.41504,2.46021
1604,"hectorSA-1604",0.36,2,3.16504,2.02271
1605,"hectorSA-1605",0.36,2,6.16504,3.77271
1606,"hectorSA-1606",0.36,2,4.66504,1.14771
1607,"hectorSA-1607",0.36,2,1.66504,2.89771
1608,"hectorSA-1608",0.36,2,5.04004,3.99146
1609,"hectorSA-1609",0.36,2,2.04004,2.24146
1610,"hectorSA-1610",0.36,2,3.54004,3.11646
1611,"hectorSA-1611",0.36,2,6.54004,1.36646
1612,"hectorSA-1612",0.36,2,1.29004,3.55396
1613,"hectorSA-1613",0.36,2,4.29004,1.80396
1614,"hectorSA-1614",0.36,2,5.79004,2.67896
1615,"hectorSA-1615",0.36,2,2.79004,0.92896
1616,"hectorSA-1616",0.36,2,1.85254,1.03833
1617,"hectorSA-1617",0.36,2,4.85254,2.78833
1618,"hectorSA-1618",0.36,2,6.35254,1.91333
1619,"hectorSA-1619",0.36,2,3.35254,3.66333
1620,"hectorSA-1620",0.36,2,4.10254,0.60083
1621,"hectorSA-1621",0.36,2,1.10254,2.35083
1622,"hectorSA-1622",0.36,2,2.60254,1.47583
1623,"hectorSA-1623",0.36,2,5.60254,3.22583
1624,"hectorSA-1624",0.36,2,3.72754,2.56958
1625,"hectorSA-1625",0.36,2,6.72754,0.81958
1626,"hectorSA-1626",0.36,2,5.22754,3.44458
1627,"hectorSA-1627",0.36,2,2.22754,1.69458
1628,"hectorSA-1628",0.36,2,5.97754,3.00708
1629,"hectorSA-1629",0.36,2,2.97754,1.25708
1630,"hectorSA-1630",0.36,2,1.47754,3.88208
1631,"hectorSA-1631",0.36,2,4.47754,2.13208
1632,"hectorSA-1632",0.36,2,3.25879,3.49927
1633,"hectorSA-1633",0.36,2,6.25879,1.74927
1634,"hectorSA-1634",0.36,2,4.75879,2.62427
1635,"hectorSA-1635",0.36,2,1.75879,0.87427
1636,"hectorSA-1636",0.36,2,5.50879,3.93677
1637,"hectorSA-1637",0.36,2,2.50879,2.18677
1638,"hectorSA-1638",0.36,2,1.00879,3.06177
1639,"hectorSA-1639",0.36,2,4.00879,1.31177
1640,"hectorSA-1640",0.36,2,2.13379,1.96802
1641,"hectorSA-1641",0.36,2,5.13379,3.71802
1642,"hectorSA-1642",0.36,2,6.63379,1.09302
1643,"hectorSA-1643",0.36,2,3.63379,2.84302
1644,"hectorSA-1644",0.36,2,4.38379,1.53052
1645,"hectorSA-1645",0.36,2,1.38379,3.28052
